category,amt,gender,is_fraud,age,day,hour,distance_km
misc,44.18,F,0,35,Fri,8,Commute
grocery,29.14,F,0,15,Sat,10,Long_Distance
travel,64.56,F,0,29,Tue,9,Regional
health,34.84,M,0,31,Mon,23,Long_Distance
entertainment,72.74,M,0,34,Sun,20,Long_Distance
personal,9.36,F,0,48,Sun,12,Long_Distance
grocery,182.2,F,0,49,Sat,0,Remote
entertainment,52.55,M,0,28,Mon,12,Commute
home,105.82,F,0,31,Wed,18,Regional
travel,66.63,M,0,37,Sat,2,Commute
misc,478.12,M,0,23,Sun,15,Regional
grocery,33.33,F,0,35,Tue,7,Long_Distance
entertainment,46.14,M,0,50,Fri,10,Regional
home,20.81,F,0,34,Sun,21,Long_Distance
home,41.7,M,0,53,Mon,15,Long_Distance
shopping,3.41,F,0,37,Sat,12,Long_Distance
grocery,109.51,F,0,28,Mon,23,Long_Distance
health,20.48,M,0,58,Sun,16,Long_Distance
entertainment,71.85,F,0,20,Mon,23,Local
home,2.94,F,0,93,Tue,14,Remote
home,18.52,M,0,41,Wed,16,Local
health,6.32,F,0,34,Sun,15,Remote
entertainment,185.04,F,0,47,Fri,17,Commute
health,76.67,M,0,38,Sun,18,Long_Distance
personal,33.77,M,0,47,Thu,17,Commute
grocery,96.6,F,0,34,Sun,6,Long_Distance
home,26.25,F,0,25,Mon,17,Local
health,15.22,F,0,30,Mon,12,Regional
travel,8.04,M,0,24,Mon,13,Commute
health,29.12,M,0,36,Sat,16,Long_Distance
entertainment,225.25,F,0,20,Fri,16,Long_Distance
shopping,121.77,M,0,31,Sun,7,Long_Distance
home,235.76,F,0,45,Sat,18,Long_Distance
personal,3.45,M,0,88,Sun,20,Regional
health,15.07,F,0,55,Sun,19,Regional
shopping,135.16,M,0,39,Sat,20,Regional
home,58.88,F,0,22,Mon,16,Commute
grocery,53.01,M,0,54,Tue,13,Regional
shopping,9.14,M,0,57,Mon,9,Commute
grocery,69.54,F,0,48,Fri,11,Local
home,97.58,M,0,72,Thu,18,Regional
entertainment,52.26,F,0,23,Tue,15,Regional
health,20.28,F,0,46,Sat,12,Remote
misc,43.38,M,0,39,Sat,10,Long_Distance
personal,79.46,F,0,91,Mon,15,Long_Distance
travel,71.26,F,0,46,Sat,3,Regional
home,48.09,M,0,56,Fri,13,Long_Distance
travel,4.9,M,0,64,Sun,12,Long_Distance
personal,52.94,F,0,32,Tue,16,Long_Distance
travel,6.25,M,0,84,Fri,18,Commute
misc,9.67,M,0,78,Wed,0,Long_Distance
health,2.4,F,0,16,Thu,22,Regional
shopping,24.45,F,0,32,Sun,15,Commute
misc,191.97,F,0,16,Thu,14,Long_Distance
shopping,8.05,F,0,35,Wed,19,Long_Distance
misc,3.57,M,0,53,Tue,2,Regional
home,262.23,M,0,41,Mon,20,Regional
misc,85.47,M,0,46,Fri,2,Long_Distance
shopping,3.77,F,0,32,Mon,17,Long_Distance
grocery,31.68,M,0,43,Mon,1,Regional
entertainment,26.02,M,0,52,Sat,3,Regional
grocery,62.8,F,0,59,Sun,9,Commute
shopping,2.05,F,0,39,Sat,18,Regional
grocery,23.62,F,0,36,Mon,21,Regional
entertainment,18.36,F,0,63,Sun,14,Regional
home,10.45,F,0,48,Sun,16,Long_Distance
misc,33.47,M,0,41,Sat,0,Regional
grocery,114.85,M,0,37,Sat,3,Commute
personal,50.38,F,0,29,Fri,14,Commute
travel,98.7,M,0,78,Sat,4,Regional
home,6.18,F,0,20,Wed,16,Long_Distance
health,7.66,F,0,70,Mon,16,Commute
shopping,9.78,M,0,44,Thu,19,Remote
grocery,97.55,M,0,45,Sun,11,Commute
home,76.91,M,0,39,Sat,22,Long_Distance
personal,125.76,F,0,51,Sat,13,Long_Distance
entertainment,114.06,M,0,72,Wed,6,Regional
misc,173.86,F,0,25,Sun,0,Long_Distance
misc,4.03,F,0,75,Tue,2,Commute
misc,21.16,F,0,79,Wed,5,Commute
grocery,53.07,M,0,44,Tue,2,Long_Distance
personal,51.66,M,0,43,Fri,12,Regional
shopping,4.26,F,0,56,Sat,0,Long_Distance
shopping,8.53,F,0,53,Wed,2,Regional
travel,55.66,F,0,32,Sun,3,Long_Distance
home,11.69,F,0,69,Fri,23,Regional
home,38.88,F,0,34,Fri,17,Long_Distance
misc,165.45,F,0,15,Sat,16,Long_Distance
entertainment,145.21,M,0,55,Mon,15,Regional
grocery,174.4,F,0,34,Wed,11,Commute
travel,2.96,F,0,16,Sat,19,Commute
entertainment,37.6,F,0,35,Fri,21,Remote
entertainment,19.77,F,0,42,Fri,21,Long_Distance
grocery,45.35,M,0,72,Sat,10,Long_Distance
health,96.24,M,0,34,Tue,21,Long_Distance
travel,5.19,M,0,82,Tue,18,Regional
grocery,76.42,F,0,36,Mon,11,Long_Distance
home,143.89,F,0,42,Sun,14,Regional
entertainment,76.42,F,0,38,Thu,14,Commute
grocery,5.48,F,0,47,Fri,20,Commute
travel,1.84,F,0,32,Mon,17,Long_Distance
personal,61.95,M,0,52,Sat,19,Regional
shopping,138.96,M,0,30,Sun,11,Commute
home,148.93,M,0,21,Mon,21,Regional
home,28.63,F,0,26,Fri,19,Long_Distance
travel,52.26,F,0,21,Mon,9,Regional
misc,986.1,M,0,41,Sun,3,Commute
travel,45.72,F,0,44,Mon,4,Regional
home,17.33,M,0,55,Fri,19,Regional
home,110.72,M,0,21,Sun,17,Regional
home,161.56,F,0,50,Tue,18,Long_Distance
personal,6.3,M,0,42,Sun,12,Regional
travel,70.51,M,0,95,Sat,4,Long_Distance
grocery,53.97,M,0,36,Sun,8,Regional
entertainment,78.87,M,0,45,Fri,20,Long_Distance
travel,43.35,M,0,64,Mon,4,Commute
shopping,4.79,M,0,66,Sat,4,Local
home,9.51,F,0,64,Mon,21,Regional
home,35.74,F,0,35,Fri,18,Long_Distance
personal,109.02,F,0,36,Fri,13,Regional
travel,76.37,M,0,53,Mon,2,Regional
grocery,62.81,F,0,34,Sun,20,Remote
shopping,8.91,F,0,64,Thu,2,Long_Distance
grocery,72.94,F,0,80,Tue,1,Local
grocery,62.9,F,0,22,Thu,3,Long_Distance
entertainment,9.72,M,0,55,Wed,3,Commute
health,72.85,M,0,33,Thu,18,Long_Distance
home,57.88,F,0,65,Mon,20,Commute
home,32.08,M,0,60,Sun,13,Commute
travel,8.38,M,0,44,Thu,18,Regional
grocery,133.57,F,0,77,Mon,10,Regional
travel,56.31,F,0,61,Sat,7,Long_Distance
home,67.52,M,0,45,Mon,23,Long_Distance
travel,41.46,M,0,82,Fri,5,Commute
grocery,92.22,F,0,79,Fri,22,Long_Distance
shopping,3.32,F,0,32,Fri,12,Commute
home,80.51,M,0,33,Fri,13,Local
shopping,122.47,M,0,46,Fri,7,Long_Distance
travel,71.33,M,0,28,Sat,1,Commute
health,97.49,M,0,36,Mon,19,Remote
home,79.91,M,0,39,Wed,23,Long_Distance
shopping,2.57,M,0,69,Mon,8,Regional
entertainment,56.86,F,0,41,Tue,16,Commute
home,20.73,M,0,20,Sun,15,Long_Distance
home,28.3,F,0,93,Mon,14,Long_Distance
travel,540.46,M,0,39,Sun,19,Regional
home,80.3,M,0,31,Wed,12,Regional
home,46.71,M,0,48,Sun,18,Long_Distance
travel,42.6,F,0,34,Sat,2,Long_Distance
home,234.52,F,0,57,Sat,16,Long_Distance
travel,3.7,M,0,25,Mon,23,Long_Distance
grocery,281.06,M,1,31,Wed,1,Regional
travel,11.52,F,1,59,Wed,1,Regional
grocery,276.31,F,1,59,Wed,3,Commute
travel,7.03,M,1,31,Wed,3,Commute
grocery,275.73,F,1,59,Wed,3,Commute
shopping,844.8,M,1,31,Wed,13,Commute
misc,843.91,M,1,31,Wed,23,Commute
travel,10.76,F,1,59,Thu,1,Long_Distance
grocery,332.35,F,1,59,Thu,1,Commute
grocery,315.34,F,1,59,Thu,3,Long_Distance
grocery,337.05,F,1,78,Thu,16,Long_Distance
shopping,711.66,F,1,78,Thu,18,Long_Distance
misc,707.5,F,1,78,Thu,22,Long_Distance
shopping,942.62,M,1,31,Thu,22,Commute
travel,4.5,F,1,78,Thu,22,Long_Distance
shopping,821.96,M,1,31,Thu,23,Commute
shopping,1092.68,M,1,31,Thu,23,Remote
shopping,1254.27,M,1,31,Thu,23,Regional
grocery,274.09,F,1,59,Thu,23,Commute
grocery,14.37,M,1,80,Fri,0,Long_Distance
grocery,316.93,F,1,78,Fri,2,Long_Distance
grocery,327.68,F,1,78,Fri,2,Commute
shopping,966.11,M,1,80,Fri,15,Regional
misc,795.22,F,1,78,Fri,15,Commute
shopping,1015.8,F,1,78,Fri,15,Commute
misc,722.18,F,1,78,Fri,22,Local
shopping,898.81,F,1,78,Fri,22,Long_Distance
shopping,1001.63,F,1,78,Fri,22,Long_Distance
misc,49.61,M,1,80,Fri,22,Regional
grocery,295.26,M,1,80,Fri,23,Commute
shopping,1099.99,F,1,78,Fri,23,Commute
health,18.17,M,1,80,Fri,23,Regional
travel,20.45,M,1,80,Sat,3,Regional
travel,18.19,M,1,80,Sat,3,Long_Distance
grocery,367.29,F,1,65,Sat,11,Long_Distance
misc,768.15,M,1,80,Sat,18,Commute
misc,849.49,M,1,80,Sat,22,Regional
shopping,1177.79,F,1,65,Sat,22,Long_Distance
grocery,307.09,M,1,80,Sat,22,Commute
home,4.58,M,1,80,Sat,22,Commute
shopping,730.78,M,1,80,Sat,22,Regional
shopping,1006.4,M,1,80,Sat,22,Commute
shopping,830.72,M,1,80,Sat,22,Long_Distance
grocery,311.92,M,1,80,Sat,23,Local
shopping,762.93,F,1,65,Sat,23,Commute
shopping,855.88,F,1,65,Sun,18,Long_Distance
shopping,909.29,F,1,65,Sun,23,Long_Distance
grocery,300.14,M,1,62,Mon,4,Long_Distance
shopping,967.92,M,1,62,Mon,22,Regional
grocery,270.01,M,1,62,Mon,23,Commute
grocery,289.69,M,1,62,Mon,23,Long_Distance
grocery,311.83,M,1,18,Tue,0,Long_Distance
grocery,283.19,M,1,18,Tue,0,Commute
travel,15.82,F,1,20,Tue,1,Regional
grocery,296.32,M,1,62,Tue,1,Long_Distance
grocery,334.28,F,1,20,Tue,1,Long_Distance
misc,664.73,F,1,29,Tue,1,Remote
travel,8.79,M,1,62,Tue,2,Long_Distance
grocery,301.55,M,1,62,Tue,2,Commute
grocery,327.26,F,1,20,Tue,2,Long_Distance
shopping,1127.56,F,1,29,Tue,3,Long_Distance
grocery,276.41,M,1,18,Tue,3,Long_Distance
misc,722.92,F,1,29,Tue,3,Commute
travel,8.33,F,1,20,Tue,4,Regional
grocery,333.09,F,1,29,Tue,4,Long_Distance
grocery,291.51,M,1,18,Tue,11,Remote
entertainment,564.57,F,1,29,Tue,16,Long_Distance
shopping,929.28,F,1,29,Tue,22,Long_Distance
misc,848.32,F,1,20,Tue,22,Long_Distance
shopping,1003.72,M,1,62,Tue,22,Long_Distance
shopping,1131.66,M,1,18,Tue,22,Commute
shopping,959.59,M,1,18,Tue,22,Long_Distance
entertainment,388.02,M,1,62,Tue,23,Long_Distance
shopping,1050.01,M,1,18,Tue,23,Long_Distance
shopping,996.93,M,1,18,Tue,23,Long_Distance
shopping,1030.43,F,1,20,Tue,23,Regional
shopping,937.47,M,1,18,Tue,23,Commute
misc,623.43,M,1,18,Wed,0,Regional
grocery,346.69,F,1,29,Wed,0,Long_Distance
grocery,337.06,F,1,69,Wed,1,Long_Distance
travel,18.86,F,1,64,Wed,1,Long_Distance
shopping,847.72,F,1,29,Wed,2,Commute
misc,897.67,M,1,18,Wed,2,Regional
grocery,305.6,F,1,69,Wed,2,Long_Distance
grocery,301.33,F,1,69,Wed,3,Regional
misc,701.88,F,1,29,Wed,4,Regional
grocery,303.14,F,1,69,Wed,10,Long_Distance
misc,749.94,M,1,18,Wed,15,Regional
shopping,1006.34,F,1,64,Wed,15,Regional
shopping,1104.38,F,1,20,Wed,22,Long_Distance
shopping,1044.81,F,1,69,Wed,22,Long_Distance
shopping,937.57,F,1,20,Wed,22,Regional
shopping,918.69,F,1,20,Wed,22,Long_Distance
travel,10.53,F,1,20,Wed,22,Commute
misc,835.36,F,1,69,Wed,22,Long_Distance
grocery,95.94,F,1,29,Wed,22,Commute
travel,9.91,M,1,18,Wed,22,Long_Distance
shopping,1148.15,F,1,20,Wed,23,Long_Distance
shopping,945.56,F,1,69,Wed,23,Commute
home,18.24,F,1,29,Wed,23,Long_Distance
grocery,325.38,F,1,69,Thu,0,Commute
travel,8.45,F,1,69,Thu,2,Long_Distance
grocery,311.47,F,1,64,Thu,3,Local
shopping,1161.58,F,1,69,Thu,22,Long_Distance
misc,685.63,F,1,69,Thu,22,Long_Distance
grocery,344.01,F,1,64,Thu,23,Long_Distance
misc,831.16,F,1,43,Fri,0,Long_Distance
grocery,299.98,M,1,73,Fri,0,Long_Distance
grocery,353.06,F,1,43,Fri,1,Long_Distance
shopping,846.52,F,1,43,Fri,1,Regional
grocery,334.85,F,1,43,Fri,2,Regional
travel,8.18,M,1,73,Fri,2,Long_Distance
shopping,1008.39,F,1,43,Fri,3,Commute
travel,9.15,F,1,43,Fri,3,Long_Distance
travel,11.48,M,1,73,Fri,7,Commute
misc,830.58,F,1,43,Fri,7,Regional
health,21.13,F,1,43,Fri,15,Regional
health,19.51,F,1,43,Fri,19,Commute
shopping,992.1,M,1,73,Fri,22,Commute
shopping,882.9,M,1,73,Fri,23,Long_Distance
health,24.78,F,1,43,Fri,23,Long_Distance
shopping,1001.51,M,1,73,Fri,23,Long_Distance
travel,11.73,M,1,46,Sat,0,Commute
travel,7.04,M,1,45,Sat,1,Long_Distance
grocery,288.41,M,1,73,Sat,1,Regional
grocery,298.99,M,1,73,Sat,2,Commute
grocery,368.43,F,1,43,Sat,3,Long_Distance
grocery,328.68,M,1,46,Sat,3,Long_Distance
grocery,303.58,M,1,48,Sat,7,Long_Distance
shopping,644.4,M,1,45,Sat,15,Long_Distance
grocery,120.58,M,1,46,Sat,15,Long_Distance
shopping,1081.35,M,1,46,Sat,19,Long_Distance
misc,843.44,M,1,73,Sat,22,Commute
home,20.58,F,1,43,Sat,22,Commute
shopping,776.7,M,1,46,Sat,22,Remote
misc,728.36,M,1,73,Sat,22,Long_Distance
misc,784.77,M,1,45,Sat,23,Regional
home,264.35,F,1,43,Sat,23,Regional
grocery,278.32,M,1,48,Sat,23,Long_Distance
misc,696.76,M,1,73,Sat,23,Commute
grocery,119.72,F,1,43,Sat,23,Long_Distance
misc,741.88,M,1,48,Sat,23,Commute
shopping,1116.8,M,1,45,Sat,23,Commute
grocery,320.6,M,1,45,Sun,0,Long_Distance
shopping,952.08,F,1,47,Sun,0,Local
shopping,1060.34,F,1,47,Sun,1,Long_Distance
travel,7.42,M,1,48,Sun,1,Remote
grocery,276.8,M,1,45,Sun,1,Long_Distance
grocery,336.2,M,1,45,Sun,2,Long_Distance
grocery,303.03,M,1,48,Sun,2,Long_Distance
grocery,308.84,M,1,46,Sun,7,Long_Distance
home,19.19,F,1,47,Sun,13,Commute
shopping,1033.78,M,1,46,Sun,17,Local
shopping,994.92,F,1,64,Sun,21,Long_Distance
shopping,859.46,M,1,46,Sun,22,Commute
shopping,919.17,M,1,48,Sun,22,Long_Distance
shopping,1062.95,M,1,45,Sun,22,Remote
shopping,770.94,M,1,45,Sun,22,Commute
shopping,728.77,M,1,46,Sun,22,Commute
home,25.27,F,1,47,Sun,22,Long_Distance
misc,816.89,F,1,64,Sun,23,Commute
home,23.18,F,1,47,Sun,23,Long_Distance
shopping,976.64,M,1,48,Sun,23,Long_Distance
entertainment,510.59,M,1,45,Sun,23,Regional
grocery,307.5,F,1,64,Sun,23,Commute
home,20.96,M,1,46,Sun,23,Regional
home,224.94,F,1,47,Sun,23,Regional
misc,790.35,F,1,64,Sun,23,Commute
shopping,870.97,M,1,48,Sun,23,Commute
misc,916.87,M,1,48,Sun,23,Regional
misc,714.88,M,1,48,Sun,23,Regional
shopping,1065.43,M,1,45,Sun,23,Long_Distance
misc,813.73,F,1,47,Mon,0,Remote
entertainment,417.97,F,1,31,Mon,0,Regional
grocery,306.81,F,1,64,Mon,0,Long_Distance
travel,12.57,F,1,64,Mon,0,Regional
grocery,324.87,F,1,84,Mon,0,Commute
grocery,325.86,M,1,37,Mon,1,Long_Distance
grocery,16.44,F,1,84,Mon,1,Regional
grocery,277.53,F,1,64,Mon,1,Long_Distance
misc,8.56,F,1,31,Mon,2,Commute
grocery,328.57,M,1,37,Mon,2,Long_Distance
grocery,13.2,F,1,84,Mon,2,Long_Distance
grocery,377.28,F,1,47,Mon,2,Regional
misc,7.24,F,1,47,Mon,2,Regional
misc,8.54,F,1,31,Mon,3,Local
misc,801.35,M,1,26,Mon,3,Remote
entertainment,549.13,F,1,31,Mon,3,Commute
grocery,96.57,F,1,31,Mon,3,Long_Distance
misc,746.43,M,1,26,Mon,3,Long_Distance
shopping,747.46,F,1,47,Mon,5,Remote
entertainment,522.21,F,1,47,Mon,7,Long_Distance
grocery,12.95,F,1,84,Mon,8,Long_Distance
travel,10.72,F,1,47,Mon,9,Long_Distance
travel,8.25,F,1,64,Mon,9,Local
shopping,839.35,F,1,84,Mon,16,Long_Distance
personal,22.22,F,1,31,Mon,20,Long_Distance
health,21.47,F,1,31,Mon,22,Regional
shopping,1169.82,M,1,26,Mon,22,Long_Distance
misc,690.81,M,1,26,Mon,22,Commute
shopping,969.64,F,1,64,Mon,22,Long_Distance
shopping,896.28,M,1,37,Mon,22,Regional
home,249.87,F,1,47,Mon,22,Commute
shopping,1034.21,F,1,84,Mon,23,Long_Distance
grocery,121.62,F,1,84,Mon,23,Long_Distance
shopping,964.77,M,1,37,Mon,23,Commute
travel,10.2,F,1,47,Mon,23,Long_Distance
home,20.63,M,1,26,Mon,23,Long_Distance
home,22.91,F,1,31,Mon,23,Commute
travel,18.33,F,1,59,Tue,0,Long_Distance
grocery,297.74,M,1,26,Tue,0,Long_Distance
shopping,727.13,F,1,31,Tue,0,Commute
grocery,310.15,M,1,37,Tue,0,Commute
grocery,118.23,F,1,31,Tue,0,Commute
grocery,10.7,M,1,63,Tue,0,Commute
grocery,305.14,F,1,59,Tue,0,Long_Distance
grocery,15.05,F,1,84,Tue,1,Regional
travel,19.36,F,1,59,Tue,1,Long_Distance
grocery,328.58,M,1,26,Tue,2,Long_Distance
grocery,326.68,M,1,63,Tue,2,Commute
grocery,331.43,M,1,26,Tue,3,Long_Distance
grocery,331.2,F,1,31,Tue,8,Commute
grocery,15.25,M,1,63,Tue,9,Regional
misc,760.83,M,1,26,Tue,9,Regional
shopping,990.43,M,1,63,Tue,14,Long_Distance
shopping,905.28,F,1,59,Tue,15,Long_Distance
shopping,936.13,M,1,63,Tue,21,Commute
travel,10.29,M,1,26,Tue,22,Long_Distance
grocery,308.33,M,1,63,Tue,22,Remote
shopping,1104.91,M,1,37,Tue,22,Long_Distance
shopping,925.74,M,1,26,Tue,22,Commute
misc,737.43,M,1,37,Tue,22,Long_Distance
shopping,860.8,M,1,63,Tue,22,Long_Distance
misc,851.71,F,1,84,Tue,22,Long_Distance
shopping,752.47,F,1,59,Tue,22,Commute
shopping,816.78,M,1,63,Tue,22,Regional
shopping,1124.01,F,1,84,Tue,23,Long_Distance
home,19.52,F,1,31,Tue,23,Long_Distance
misc,773.75,M,1,63,Tue,23,Long_Distance
shopping,1140.41,F,1,84,Tue,23,Commute
personal,20.09,F,1,31,Tue,23,Regional
grocery,335.96,F,1,59,Tue,23,Commute
shopping,1062.87,M,1,26,Tue,23,Regional
shopping,1022.11,F,1,59,Tue,23,Long_Distance
grocery,149.42,F,1,31,Tue,23,Long_Distance
grocery,310.76,M,1,22,Wed,0,Regional
grocery,282.6,M,1,22,Wed,1,Commute
grocery,330.32,F,1,70,Wed,1,Regional
grocery,304.17,M,1,22,Wed,3,Regional
grocery,279.83,M,1,22,Wed,3,Commute
misc,685.26,M,1,22,Wed,3,Long_Distance
grocery,301.4,M,1,22,Wed,7,Regional
travel,20.49,F,1,59,Wed,9,Long_Distance
shopping,999.36,M,1,63,Wed,15,Regional
grocery,311.01,F,1,70,Wed,16,Commute
shopping,1095.21,M,1,63,Wed,22,Regional
shopping,793.22,F,1,70,Wed,22,Regional
misc,719.14,M,1,63,Wed,22,Commute
shopping,1056.23,M,1,22,Wed,22,Commute
shopping,929.9,M,1,22,Wed,22,Commute
shopping,893.91,F,1,59,Wed,23,Long_Distance
shopping,838.04,M,1,63,Wed,23,Long_Distance
misc,758.13,M,1,63,Wed,23,Commute
shopping,1125.31,M,1,22,Wed,23,Long_Distance
home,6.01,M,1,63,Wed,23,Commute
grocery,322.84,M,1,22,Thu,0,Long_Distance
grocery,314.68,M,1,22,Thu,1,Long_Distance
misc,795.59,F,1,32,Thu,1,Long_Distance
grocery,324.1,M,1,22,Thu,2,Long_Distance
grocery,311.83,M,1,22,Thu,3,Long_Distance
grocery,314.78,M,1,22,Thu,7,Commute
travel,9.79,F,1,32,Thu,8,Commute
shopping,925.94,M,1,22,Thu,12,Long_Distance
misc,50.96,M,1,49,Thu,22,Regional
shopping,980.06,M,1,22,Thu,22,Long_Distance
home,187.35,F,1,32,Thu,22,Commute
entertainment,564.34,F,1,32,Thu,22,Regional
shopping,1020.79,M,1,49,Thu,22,Regional
shopping,986.65,M,1,49,Thu,22,Remote
misc,907.81,M,1,49,Thu,23,Local
grocery,347.53,F,1,70,Thu,23,Remote
shopping,978.96,F,1,32,Fri,0,Local
shopping,849.79,F,1,32,Fri,3,Long_Distance
shopping,955.4,F,1,32,Fri,3,Regional
travel,17.9,M,1,49,Fri,4,Long_Distance
grocery,319.37,F,1,22,Fri,7,Regional
personal,48.14,M,1,49,Fri,14,Regional
personal,21.54,F,1,32,Fri,14,Long_Distance
entertainment,528.98,F,1,32,Fri,22,Commute
personal,21.23,F,1,32,Fri,22,Commute
shopping,768.58,M,1,49,Fri,22,Long_Distance
grocery,106.22,M,1,49,Fri,22,Long_Distance
shopping,1135.27,F,1,22,Fri,22,Commute
personal,51.49,M,1,49,Fri,23,Commute
travel,9.33,F,1,32,Fri,23,Commute
shopping,1334.07,F,1,22,Fri,23,Long_Distance
home,6.06,M,1,49,Fri,23,Commute
entertainment,386.91,F,1,32,Fri,23,Commute
home,7.57,M,1,49,Fri,23,Commute
personal,16.75,F,1,22,Fri,23,Remote
shopping,799.88,F,1,22,Fri,23,Commute
travel,10.87,F,1,22,Sat,0,Commute
grocery,299.07,M,1,59,Sat,0,Commute
grocery,343.75,F,1,22,Sat,1,Commute
grocery,311.14,F,1,22,Sat,1,Commute
grocery,294.63,M,1,59,Sat,3,Commute
grocery,316.09,F,1,80,Sat,3,Long_Distance
travel,15.27,F,1,80,Sat,7,Regional
home,229.57,F,1,48,Sat,12,Regional
travel,9.5,F,1,80,Sat,16,Long_Distance
shopping,1073.35,F,1,80,Sat,22,Regional
misc,792.26,F,1,64,Sat,22,Local
shopping,878.33,F,1,64,Sat,22,Regional
shopping,911.04,M,1,59,Sat,22,Commute
personal,23.71,F,1,48,Sat,23,Commute
grocery,311.41,F,1,80,Sat,23,Long_Distance
misc,688.75,F,1,22,Sat,23,Regional
shopping,944.46,F,1,22,Sat,23,Regional
home,238.27,F,1,48,Sat,23,Long_Distance
shopping,939.35,M,1,59,Sat,23,Long_Distance
grocery,92.79,F,1,48,Sat,23,Long_Distance
shopping,1134.36,F,1,80,Sat,23,Long_Distance
travel,17.34,F,1,64,Sun,0,Regional
grocery,294.85,F,1,64,Sun,0,Commute
entertainment,493.5,F,1,48,Sun,1,Commute
grocery,348.74,F,1,48,Sun,2,Long_Distance
grocery,300.05,F,1,80,Sun,2,Long_Distance
misc,7.01,F,1,48,Sun,3,Commute
shopping,1065.87,F,1,48,Sun,3,Commute
grocery,271.91,M,1,59,Sun,3,Regional
grocery,275.15,F,1,80,Sun,6,Long_Distance
travel,9.44,M,1,59,Sun,9,Regional
misc,861.36,F,1,48,Sun,11,Remote
shopping,1027.34,F,1,80,Sun,17,Long_Distance
shopping,1191.47,M,1,59,Sun,19,Regional
shopping,927.58,M,1,59,Sun,21,Commute
shopping,997.62,M,1,59,Sun,21,Regional
home,261.01,F,1,48,Sun,22,Commute
shopping,865.06,M,1,59,Sun,22,Commute
home,275.71,F,1,48,Sun,22,Commute
shopping,904.58,M,1,59,Sun,23,Long_Distance
shopping,1014.54,M,1,59,Sun,23,Long_Distance
shopping,1049.71,F,1,80,Sun,23,Long_Distance
shopping,994.37,F,1,64,Sun,23,Regional
misc,806.77,F,1,80,Sun,23,Long_Distance
shopping,1043.2,F,1,64,Sun,23,Regional
shopping,1117.82,F,1,80,Sun,23,Long_Distance
travel,9.18,F,1,23,Mon,2,Long_Distance
grocery,311.58,F,1,23,Mon,3,Regional
misc,729.1,F,1,23,Mon,3,Regional
travel,10.34,F,1,23,Mon,7,Long_Distance
grocery,320.59,F,1,52,Mon,13,Long_Distance
shopping,917.52,F,1,52,Mon,15,Long_Distance
shopping,1009.62,F,1,23,Mon,22,Long_Distance
personal,50.66,F,1,52,Mon,22,Regional
shopping,797.87,F,1,23,Mon,22,Commute
shopping,1122.38,F,1,23,Mon,22,Regional
shopping,1002.29,F,1,23,Mon,22,Long_Distance
shopping,704.6,F,1,23,Mon,23,Regional
shopping,810.35,F,1,23,Mon,23,Remote
shopping,867.76,F,1,23,Mon,23,Long_Distance
misc,767.97,F,1,52,Mon,23,Long_Distance
travel,9.69,F,1,23,Mon,23,Long_Distance
shopping,1058.68,F,1,52,Mon,23,Regional
grocery,301.8,F,1,23,Tue,0,Commute
misc,6.83,F,1,33,Tue,0,Long_Distance
grocery,109.69,F,1,33,Tue,1,Long_Distance
shopping,746.76,F,1,33,Tue,2,Long_Distance
shopping,1155.71,F,1,33,Tue,3,Commute
shopping,885.64,F,1,33,Tue,3,Commute
shopping,771.55,F,1,33,Tue,3,Long_Distance
grocery,293.52,F,1,23,Tue,7,Commute
travel,19.43,F,1,52,Tue,9,Long_Distance
shopping,913.75,F,1,33,Tue,10,Long_Distance
misc,8.63,F,1,33,Tue,10,Regional
shopping,1036.56,F,1,52,Tue,21,Commute
shopping,990.45,F,1,52,Tue,22,Long_Distance
travel,10.68,F,1,33,Tue,22,Commute
grocery,330.24,F,1,52,Tue,22,Commute
personal,17.52,F,1,33,Tue,23,Commute
home,21.12,F,1,33,Tue,23,Commute
home,16.1,F,1,33,Tue,23,Remote
shopping,938.82,F,1,52,Tue,23,Regional
shopping,1182.65,F,1,23,Tue,23,Long_Distance
shopping,1115.06,F,1,23,Tue,23,Commute
shopping,706.66,F,1,33,Wed,2,Commute
shopping,1079.64,F,1,33,Wed,3,Commute
grocery,317.62,M,1,19,Thu,3,Commute
grocery,316.88,M,1,19,Thu,4,Commute
shopping,980.77,M,1,19,Thu,17,Long_Distance
home,15.68,M,1,19,Thu,23,Regional
travel,10.64,M,1,19,Fri,0,Commute
travel,10.02,M,1,19,Fri,1,Regional
home,19.05,M,1,19,Fri,22,Regional
shopping,1172.01,M,1,19,Fri,22,Long_Distance
shopping,1075.29,M,1,19,Fri,23,Long_Distance
misc,775.1,M,1,19,Fri,23,Long_Distance
grocery,329.83,M,1,27,Sun,1,Remote
travel,9.89,F,1,48,Sun,1,Remote
grocery,369.0,F,1,48,Sun,2,Long_Distance
misc,919.58,F,1,48,Sun,2,Long_Distance
grocery,310.76,F,1,80,Sun,2,Remote
shopping,740.2,F,1,48,Sun,3,Regional
grocery,298.01,M,1,27,Sun,4,Regional
shopping,744.69,F,1,48,Sun,13,Regional
misc,761.3,F,1,80,Sun,13,Commute
shopping,999.18,F,1,80,Sun,19,Long_Distance
grocery,317.2,F,1,80,Sun,20,Commute
misc,1043.38,M,1,27,Sun,22,Local
shopping,1189.69,M,1,27,Sun,22,Local
entertainment,609.41,F,1,48,Sun,22,Regional
health,21.26,F,1,48,Sun,23,Long_Distance
