category,amt,gender,is_fraud,age,day,hour,distance_km
shopping,8.85,F,0,21,Sat,20,Regional
home,172.94,M,0,68,Sun,13,Long_Distance
misc,6.04,M,0,42,Mon,19,Regional
grocery,172.02,M,0,66,Sun,11,Long_Distance
shopping,102.79,M,0,31,Sun,8,Regional
shopping,31.05,F,0,36,Fri,22,Long_Distance
home,84.77,M,0,45,Fri,21,Long_Distance
home,28.84,F,0,35,Sat,22,Long_Distance
home,61.3,M,0,41,Wed,19,Commute
shopping,483.87,F,0,42,Tue,16,Commute
travel,79.06,F,0,57,Tue,4,Regional
home,73.98,F,0,39,Sat,16,Local
grocery,203.69,F,0,48,Tue,9,Commute
shopping,2.0,M,0,53,Tue,5,Commute
shopping,8.13,F,0,31,Sun,22,Long_Distance
misc,6.04,F,0,34,Tue,20,Long_Distance
misc,64.95,M,0,46,Sun,19,Long_Distance
shopping,9.8,F,0,43,Tue,19,Long_Distance
grocery,87.95,F,0,55,Tue,9,Commute
home,13.82,F,0,41,Sat,16,Long_Distance
grocery,29.68,M,0,34,Tue,0,Commute
grocery,20.62,M,0,59,Sun,23,Long_Distance
grocery,46.19,M,0,35,Sun,3,Long_Distance
personal,21.44,M,0,50,Tue,22,Commute
grocery,230.13,F,0,43,Mon,2,Commute
travel,90.6,F,0,61,Thu,6,Local
grocery,118.52,M,0,61,Sat,8,Commute
misc,1.87,F,0,33,Tue,19,Long_Distance
shopping,8.94,F,0,30,Sun,23,Long_Distance
home,1.5,M,0,63,Sun,20,Long_Distance
travel,77.3,M,0,40,Mon,3,Regional
travel,67.36,M,0,33,Fri,2,Commute
shopping,4.32,F,0,40,Wed,21,Long_Distance
grocery,42.76,M,0,48,Wed,7,Long_Distance
misc,170.56,F,0,70,Mon,7,Commute
shopping,3.8,M,0,16,Mon,21,Long_Distance
misc,2.35,F,0,46,Sat,9,Commute
health,14.79,M,0,15,Fri,21,Long_Distance
entertainment,227.57,F,0,86,Wed,11,Local
shopping,447.95,F,0,34,Mon,22,Regional
home,8.53,M,0,30,Thu,15,Local
shopping,3.59,F,0,50,Mon,18,Long_Distance
shopping,3.86,M,0,26,Mon,12,Long_Distance
entertainment,56.49,F,0,25,Mon,13,Regional
shopping,109.78,F,0,33,Wed,16,Long_Distance
misc,79.69,F,0,63,Sun,2,Long_Distance
home,81.35,F,0,35,Mon,16,Commute
entertainment,217.3,F,0,33,Mon,19,Regional
health,79.5,M,0,45,Thu,13,Regional
travel,35.91,F,0,37,Mon,1,Long_Distance
grocery,77.15,F,0,26,Sun,10,Commute
shopping,2.55,M,0,63,Mon,10,Long_Distance
misc,6.23,F,0,34,Tue,2,Long_Distance
grocery,17.3,F,0,33,Mon,20,Long_Distance
travel,48.58,F,0,70,Wed,7,Regional
shopping,1.68,M,0,60,Sun,7,Commute
home,50.92,M,0,33,Thu,12,Commute
grocery,92.73,M,0,64,Sun,11,Long_Distance
shopping,161.62,M,0,60,Thu,1,Local
shopping,6.12,F,0,68,Thu,2,Commute
grocery,71.68,M,0,46,Thu,7,Regional
travel,77.91,M,0,26,Sat,10,Long_Distance
health,1.23,M,0,21,Sat,23,Local
home,135.54,M,0,57,Mon,13,Long_Distance
home,108.25,F,0,31,Mon,15,Commute
health,37.23,M,0,20,Mon,21,Commute
grocery,40.34,F,0,37,Sun,1,Remote
personal,13.61,F,0,61,Mon,12,Commute
health,41.1,F,0,47,Wed,23,Long_Distance
home,5.97,M,0,55,Sat,21,Long_Distance
shopping,157.61,M,0,44,Tue,8,Long_Distance
personal,2.89,F,0,36,Wed,15,Long_Distance
misc,10.29,M,0,20,Mon,22,Commute
grocery,203.83,F,0,49,Sun,10,Long_Distance
home,24.35,M,0,35,Sun,14,Long_Distance
travel,61.69,F,0,48,Mon,2,Regional
home,3.23,F,0,48,Mon,19,Long_Distance
home,22.77,F,0,40,Fri,21,Commute
grocery,106.31,M,0,31,Sun,11,Long_Distance
grocery,22.22,F,0,48,Wed,2,Regional
entertainment,336.04,M,0,71,Tue,5,Commute
travel,51.57,F,0,46,Fri,11,Long_Distance
home,50.54,F,0,84,Mon,16,Regional
home,75.52,M,0,77,Sat,22,Commute
shopping,6.92,M,0,35,Thu,15,Commute
grocery,190.2,F,0,36,Sun,6,Commute
shopping,122.54,M,0,39,Sun,0,Regional
health,25.43,F,0,48,Tue,15,Commute
misc,310.2,F,0,33,Mon,7,Long_Distance
grocery,49.63,F,0,62,Sat,8,Regional
home,18.7,F,0,83,Wed,23,Commute
misc,4.09,F,0,75,Mon,1,Long_Distance
home,77.38,M,0,61,Wed,21,Regional
travel,2.51,M,0,50,Mon,17,Long_Distance
shopping,1.8,F,0,22,Sun,15,Regional
travel,423.41,M,0,39,Wed,15,Commute
grocery,101.67,M,0,39,Tue,0,Commute
travel,54.73,M,0,15,Sun,2,Regional
grocery,3.76,M,0,51,Sat,12,Long_Distance
personal,1.69,F,0,61,Sat,14,Commute
entertainment,41.38,M,0,66,Mon,13,Regional
grocery,97.5,F,0,61,Wed,5,Commute
shopping,8.33,F,0,71,Sat,5,Long_Distance
home,121.27,F,0,36,Sun,23,Commute
grocery,6.6,F,0,57,Mon,21,Commute
misc,43.82,F,0,48,Sat,3,Long_Distance
grocery,71.42,M,0,45,Mon,15,Commute
entertainment,82.59,M,0,20,Tue,18,Long_Distance
misc,58.57,M,0,29,Sun,1,Long_Distance
home,42.11,F,0,89,Mon,17,Regional
grocery,69.03,F,0,49,Tue,4,Regional
shopping,1.52,M,0,64,Sat,4,Commute
misc,92.52,F,0,40,Wed,4,Regional
grocery,44.23,M,0,25,Fri,11,Commute
travel,41.12,F,0,50,Wed,6,Commute
grocery,78.97,M,0,29,Tue,6,Commute
misc,220.78,F,0,45,Thu,6,Remote
grocery,67.37,F,0,39,Thu,1,Regional
travel,72.61,M,0,27,Mon,4,Long_Distance
shopping,1.58,F,0,67,Fri,9,Long_Distance
entertainment,80.88,M,0,35,Sat,22,Regional
shopping,84.07,F,0,57,Sat,8,Long_Distance
grocery,41.66,M,0,27,Mon,0,Commute
grocery,118.09,M,0,33,Thu,10,Long_Distance
grocery,140.11,F,0,33,Mon,6,Regional
travel,6.75,M,0,20,Sat,23,Long_Distance
misc,16.08,M,0,58,Sun,6,Long_Distance
home,96.19,F,0,34,Thu,15,Commute
home,34.18,M,0,60,Mon,17,Long_Distance
entertainment,71.09,F,0,49,Thu,16,Commute
entertainment,5.04,F,0,60,Mon,16,Regional
shopping,8.16,M,0,61,Mon,3,Commute
personal,17.08,M,0,52,Thu,16,Long_Distance
travel,57.8,F,0,37,Fri,4,Long_Distance
shopping,26.25,F,0,46,Wed,17,Commute
shopping,6.39,M,0,25,Sun,21,Local
home,81.08,F,0,47,Sun,20,Commute
misc,38.96,F,0,81,Sun,6,Commute
misc,2.72,F,0,22,Mon,15,Long_Distance
home,32.16,F,0,15,Sun,12,Regional
health,77.56,M,0,26,Thu,22,Regional
travel,1.35,F,0,61,Sat,19,Regional
shopping,134.79,M,0,28,Sat,17,Long_Distance
health,35.4,M,0,53,Mon,23,Long_Distance
home,37.2,M,0,47,Mon,23,Regional
health,5.79,M,0,47,Thu,12,Long_Distance
shopping,5.49,M,0,35,Wed,22,Commute
shopping,9.3,F,0,56,Sun,9,Long_Distance
travel,83.63,F,0,52,Thu,2,Long_Distance
home,84.96,F,0,24,Tue,18,Commute
home,67.63,M,0,41,Sun,22,Commute
shopping,6.91,M,0,45,Tue,15,Commute
home,135.46,M,0,55,Tue,23,Regional
travel,47.53,F,0,87,Sat,8,Remote
travel,86.42,F,0,41,Sat,4,Long_Distance
misc,16.47,F,0,47,Mon,21,Long_Distance
home,27.5,M,0,22,Mon,13,Commute
shopping,104.09,M,0,44,Tue,8,Regional
shopping,3.25,F,0,38,Sun,13,Long_Distance
grocery,77.35,F,0,52,Sat,22,Long_Distance
shopping,3.5,F,0,54,Mon,3,Long_Distance
shopping,6.6,F,0,19,Sun,18,Long_Distance
travel,78.46,M,0,30,Sun,11,Commute
entertainment,196.37,F,0,46,Sat,13,Regional
misc,306.17,M,0,34,Mon,7,Local
home,90.89,F,0,37,Sat,17,Regional
entertainment,49.81,F,0,22,Sun,15,Commute
grocery,82.47,M,0,36,Sat,4,Local
home,83.01,M,0,47,Sat,20,Commute
grocery,150.99,F,0,56,Fri,8,Commute
entertainment,36.5,M,0,81,Mon,4,Commute
grocery,94.89,F,0,32,Mon,2,Regional
misc,5.87,F,0,85,Wed,1,Commute
misc,1054.26,M,0,63,Fri,6,Commute
grocery,6.35,M,0,24,Sun,16,Regional
travel,69.22,F,0,53,Sat,7,Long_Distance
shopping,6.45,F,0,48,Fri,13,Long_Distance
travel,8.88,M,0,79,Sat,22,Long_Distance
shopping,29.33,M,0,34,Sun,16,Long_Distance
personal,35.0,F,0,36,Tue,12,Commute
personal,65.23,M,0,32,Mon,21,Long_Distance
shopping,1.1,F,0,36,Mon,23,Long_Distance
grocery,9.53,F,0,33,Sun,23,Regional
misc,34.4,M,0,32,Mon,8,Remote
grocery,70.26,F,0,30,Fri,2,Commute
travel,9.36,F,0,32,Sat,19,Commute
misc,40.85,M,0,44,Wed,8,Commute
shopping,5.69,F,0,50,Thu,16,Commute
personal,79.79,F,0,20,Sat,16,Commute
home,121.63,M,0,63,Thu,17,Long_Distance
misc,24.65,F,0,57,Thu,4,Regional
grocery,103.5,F,0,31,Mon,1,Commute
shopping,7.83,F,0,25,Sun,16,Long_Distance
grocery,82.29,F,0,34,Sun,9,Commute
health,80.12,M,0,33,Wed,23,Regional
shopping,1418.47,M,0,45,Mon,19,Regional
travel,52.18,F,0,35,Fri,0,Commute
shopping,7.83,F,0,23,Sun,14,Commute
entertainment,81.16,M,0,25,Tue,18,Long_Distance
entertainment,86.07,M,0,38,Mon,19,Commute
personal,2.39,F,0,45,Sun,23,Long_Distance
personal,2.23,F,0,35,Thu,16,Regional
travel,76.4,F,0,83,Mon,11,Long_Distance
travel,90.15,F,0,61,Wed,3,Regional
entertainment,42.57,F,0,60,Sun,15,Regional
misc,69.99,F,0,42,Mon,3,Regional
grocery,117.99,M,0,48,Wed,3,Long_Distance
grocery,83.74,M,0,29,Sat,1,Commute
travel,52.93,F,0,23,Sun,8,Regional
misc,7.9,F,0,41,Tue,9,Commute
home,80.61,F,0,88,Sun,15,Long_Distance
home,55.29,F,0,41,Sat,17,Commute
grocery,178.66,F,0,49,Sun,2,Long_Distance
shopping,6.05,F,0,47,Sun,15,Commute
entertainment,9.48,F,0,53,Fri,7,Remote
home,95.25,M,0,45,Wed,14,Commute
grocery,5.15,F,0,23,Sun,12,Long_Distance
home,14.68,M,0,26,Tue,22,Long_Distance
grocery,115.32,F,0,28,Sun,23,Regional
home,4.88,M,0,66,Mon,17,Remote
home,35.1,M,0,39,Sun,20,Long_Distance
home,111.23,F,0,47,Sun,19,Long_Distance
grocery,148.3,F,0,44,Wed,2,Commute
travel,9.84,F,0,40,Thu,22,Commute
travel,58.16,M,0,53,Thu,1,Regional
entertainment,2.06,M,0,39,Tue,18,Long_Distance
travel,67.93,F,0,79,Thu,1,Remote
entertainment,73.15,M,0,30,Mon,17,Regional
grocery,19.44,F,0,44,Wed,3,Long_Distance
personal,96.62,F,0,30,Tue,19,Long_Distance
home,74.8,M,0,44,Sat,14,Regional
home,20.69,F,0,74,Wed,21,Regional
misc,9.88,M,0,22,Sat,12,Regional
travel,70.34,M,0,47,Fri,3,Long_Distance
health,72.92,F,0,20,Wed,19,Long_Distance
grocery,29.24,M,0,41,Wed,6,Long_Distance
home,40.76,F,0,90,Tue,19,Regional
personal,3.4,M,0,51,Sat,23,Long_Distance
shopping,7.02,F,0,42,Fri,16,Commute
personal,208.63,M,0,45,Tue,15,Long_Distance
grocery,27.38,F,0,32,Tue,22,Regional
entertainment,28.3,F,0,53,Sun,7,Regional
grocery,136.7,M,0,60,Fri,1,Commute
grocery,74.03,M,0,40,Wed,8,Regional
grocery,41.43,F,0,20,Thu,5,Long_Distance
grocery,77.0,M,0,78,Mon,7,Regional
grocery,132.25,F,0,63,Thu,5,Long_Distance
misc,2.23,F,0,66,Fri,11,Long_Distance
shopping,5.61,M,0,35,Sun,19,Regional
travel,94.96,M,0,73,Tue,5,Commute
personal,26.18,F,0,56,Sun,18,Regional
grocery,58.36,F,0,32,Thu,21,Regional
home,44.75,F,0,31,Sun,12,Long_Distance
travel,7.07,F,0,26,Tue,20,Long_Distance
health,72.55,M,0,34,Wed,13,Long_Distance
shopping,1270.85,F,0,47,Thu,19,Long_Distance
shopping,114.51,M,0,49,Tue,18,Regional
misc,6.19,F,0,56,Wed,3,Commute
shopping,7.75,F,0,90,Tue,0,Long_Distance
grocery,75.95,M,0,52,Wed,4,Regional
grocery,215.75,F,0,36,Sat,10,Long_Distance
grocery,65.82,F,0,90,Sat,20,Regional
travel,474.76,M,0,45,Thu,23,Commute
grocery,77.88,M,0,25,Sat,8,Long_Distance
misc,35.82,F,0,24,Mon,17,Remote
misc,29.44,M,0,30,Mon,2,Commute
shopping,2.45,F,0,49,Sat,9,Long_Distance
shopping,843.81,F,0,34,Tue,14,Long_Distance
personal,47.65,F,0,84,Tue,22,Commute
grocery,57.86,F,0,33,Wed,8,Long_Distance
grocery,126.42,F,0,48,Sun,6,Regional
grocery,112.29,F,0,42,Sat,18,Regional
grocery,47.49,M,0,30,Fri,1,Regional
entertainment,27.24,M,0,52,Fri,12,Long_Distance
travel,9.96,M,0,35,Sat,15,Commute
home,36.76,F,0,47,Sun,23,Commute
personal,41.16,F,0,66,Sat,12,Regional
shopping,9.17,M,0,46,Fri,23,Long_Distance
health,90.6,F,0,22,Sat,15,Long_Distance
misc,2.16,F,0,37,Fri,14,Long_Distance
entertainment,91.39,F,0,22,Sun,21,Commute
grocery,107.41,M,0,30,Tue,8,Commute
travel,8.55,M,0,75,Sun,14,Long_Distance
home,10.91,F,0,34,Tue,22,Long_Distance
home,3.44,F,0,59,Sun,23,Regional
misc,507.82,M,0,31,Wed,10,Commute
misc,8.67,M,0,36,Sun,18,Commute
shopping,7.91,M,0,41,Sat,16,Long_Distance
grocery,94.24,F,0,68,Wed,3,Commute
misc,165.81,M,0,85,Sun,2,Commute
shopping,2.7,M,0,34,Sat,22,Regional
home,49.75,F,0,51,Sun,19,Long_Distance
shopping,4.82,M,0,90,Sun,0,Regional
grocery,60.92,M,0,45,Thu,9,Long_Distance
health,197.82,F,0,32,Mon,16,Long_Distance
travel,107.8,F,0,48,Tue,8,Commute
shopping,1.68,F,0,36,Fri,21,Regional
home,15.58,M,0,30,Sun,18,Regional
home,26.49,F,0,48,Sat,16,Long_Distance
entertainment,57.4,M,0,24,Tue,16,Long_Distance
personal,115.57,F,0,34,Sat,21,Long_Distance
travel,1.52,M,0,50,Tue,16,Long_Distance
entertainment,3.27,M,0,17,Sun,22,Long_Distance
shopping,7.86,F,0,33,Wed,13,Long_Distance
home,25.06,M,0,38,Fri,14,Long_Distance
home,17.37,F,0,43,Thu,17,Long_Distance
home,74.48,M,0,46,Sat,20,Commute
travel,47.83,M,0,77,Sun,8,Long_Distance
grocery,144.86,M,0,53,Sat,11,Commute
grocery,65.98,M,0,26,Sat,20,Long_Distance
shopping,6.54,F,0,44,Mon,15,Long_Distance
personal,20.59,F,0,47,Sun,23,Remote
grocery,127.44,F,0,65,Fri,3,Long_Distance
shopping,1.54,F,0,53,Wed,2,Long_Distance
grocery,42.74,M,0,49,Mon,10,Long_Distance
travel,92.93,M,0,19,Sun,4,Commute
personal,69.51,M,0,32,Mon,12,Long_Distance
shopping,307.93,F,0,65,Sun,0,Long_Distance
grocery,37.51,F,0,48,Tue,4,Commute
personal,10.29,F,0,81,Mon,20,Commute
grocery,2.38,M,0,20,Sun,14,Commute
shopping,9.72,F,0,80,Tue,10,Long_Distance
travel,3.9,F,0,54,Sat,19,Commute
entertainment,35.72,F,0,76,Wed,19,Commute
grocery,126.27,M,0,82,Sun,11,Regional
misc,85.99,F,0,52,Fri,9,Commute
home,96.77,F,0,66,Wed,23,Regional
home,2.65,M,0,82,Tue,16,Long_Distance
health,33.69,M,0,50,Wed,22,Commute
entertainment,106.85,M,0,48,Thu,20,Regional
entertainment,129.19,M,0,16,Sun,23,Regional
shopping,77.73,F,0,48,Sun,19,Long_Distance
misc,7.52,F,0,29,Tue,2,Commute
personal,65.89,F,0,57,Sun,20,Long_Distance
grocery,87.41,F,0,41,Sat,16,Regional
shopping,627.56,M,0,82,Thu,5,Commute
health,69.51,M,0,53,Tue,13,Long_Distance
shopping,7.16,F,0,47,Sat,20,Commute
grocery,51.48,M,0,30,Mon,7,Long_Distance
health,125.76,M,0,76,Sun,13,Long_Distance
shopping,1.31,M,0,46,Mon,15,Commute
misc,38.89,M,0,47,Fri,7,Regional
travel,51.64,F,0,92,Fri,11,Commute
travel,7.04,M,0,68,Tue,12,Regional
home,2.26,F,0,65,Mon,14,Regional
misc,7.97,M,0,89,Sun,7,Regional
grocery,112.26,M,0,64,Sun,19,Long_Distance
home,18.09,F,0,19,Thu,12,Commute
home,26.7,F,0,80,Sat,18,Long_Distance
shopping,5.92,M,0,44,Sat,21,Long_Distance
home,9.55,F,0,33,Tue,12,Long_Distance
shopping,595.24,F,0,27,Mon,17,Commute
grocery,11.22,F,0,50,Mon,13,Long_Distance
misc,7.89,M,0,65,Sat,3,Remote
travel,44.42,F,0,44,Mon,10,Long_Distance
home,1.55,F,0,35,Sun,20,Regional
personal,9.58,M,0,63,Sat,13,Local
grocery,70.96,M,0,71,Fri,5,Long_Distance
misc,7.19,M,0,52,Thu,10,Long_Distance
misc,11.39,M,0,60,Sun,7,Commute
home,3.83,M,0,79,Tue,17,Long_Distance
travel,42.7,F,0,35,Thu,2,Regional
home,67.6,F,0,22,Sat,21,Regional
home,29.0,F,0,75,Thu,21,Long_Distance
shopping,2.53,M,0,61,Sun,11,Long_Distance
health,8.06,F,0,89,Mon,22,Long_Distance
home,72.23,F,0,67,Thu,16,Commute
travel,49.17,F,0,65,Sat,3,Regional
grocery,89.94,F,0,66,Tue,13,Remote
personal,44.1,F,0,34,Fri,23,Regional
health,5.96,F,0,65,Wed,21,Long_Distance
personal,22.64,F,0,23,Mon,13,Long_Distance
personal,131.66,F,0,31,Sun,23,Long_Distance
grocery,32.37,M,0,31,Mon,0,Long_Distance
grocery,46.71,M,0,26,Fri,8,Long_Distance
home,88.59,M,0,51,Sun,14,Long_Distance
home,3.88,F,0,68,Fri,21,Long_Distance
home,42.82,M,0,29,Mon,20,Commute
entertainment,4.46,F,0,68,Fri,17,Long_Distance
home,48.91,M,0,39,Fri,14,Long_Distance
health,92.68,M,0,26,Sat,16,Commute
grocery,98.67,F,0,32,Tue,11,Commute
grocery,49.86,F,0,41,Mon,23,Long_Distance
misc,61.02,M,0,54,Sat,6,Long_Distance
shopping,343.34,F,0,58,Mon,0,Regional
misc,516.14,F,0,34,Sat,3,Regional
entertainment,174.6,M,0,37,Fri,23,Regional
personal,2.05,F,0,32,Sat,16,Regional
shopping,31.53,M,0,48,Mon,14,Commute
home,21.45,F,0,51,Fri,23,Commute
travel,57.18,M,0,32,Sat,2,Commute
grocery,68.19,F,0,44,Mon,20,Long_Distance
misc,159.87,F,0,42,Thu,1,Remote
home,57.66,F,0,39,Mon,18,Commute
shopping,3.08,M,0,47,Sun,12,Long_Distance
shopping,4.88,M,0,55,Mon,1,Regional
grocery,193.51,F,0,48,Thu,0,Long_Distance
misc,59.17,F,0,42,Mon,4,Long_Distance
grocery,115.63,F,0,65,Fri,4,Regional
travel,52.09,F,0,74,Sun,9,Local
personal,18.39,F,0,35,Fri,12,Long_Distance
health,95.4,F,0,80,Sun,18,Long_Distance
personal,25.67,F,0,36,Tue,21,Long_Distance
entertainment,78.59,M,0,26,Sun,23,Long_Distance
entertainment,27.6,M,0,70,Mon,6,Long_Distance
personal,2.89,M,0,39,Thu,16,Long_Distance
travel,71.74,F,0,57,Sun,1,Commute
grocery,61.29,M,0,43,Wed,21,Long_Distance
travel,62.38,M,0,23,Sun,11,Long_Distance
grocery,56.26,M,0,47,Sun,8,Regional
home,34.03,M,0,60,Thu,23,Long_Distance
misc,76.77,M,0,45,Thu,7,Long_Distance
grocery,110.03,M,0,30,Sun,9,Long_Distance
travel,2.63,F,0,47,Mon,17,Long_Distance
personal,18.54,M,0,49,Fri,18,Long_Distance
entertainment,9.96,M,0,34,Sat,18,Long_Distance
entertainment,16.41,M,0,40,Fri,22,Long_Distance
shopping,31.81,F,0,74,Fri,3,Commute
shopping,8.35,M,0,53,Mon,3,Long_Distance
grocery,143.61,M,0,59,Wed,4,Long_Distance
personal,28.69,M,0,46,Sun,13,Commute
misc,18.23,F,0,50,Sun,7,Local
grocery,214.5,F,0,42,Sun,2,Commute
misc,248.3,F,0,49,Fri,8,Regional
home,59.41,M,0,21,Sun,23,Regional
misc,45.34,F,0,20,Tue,18,Long_Distance
travel,89.95,M,0,29,Sun,10,Commute
home,50.63,M,0,29,Tue,14,Commute
home,87.35,F,0,72,Mon,16,Regional
travel,454.8,M,0,45,Wed,23,Regional
grocery,29.22,M,0,35,Mon,22,Regional
grocery,131.28,F,0,67,Sat,10,Regional
personal,116.33,F,0,41,Mon,13,Long_Distance
grocery,60.81,M,0,30,Tue,22,Regional
entertainment,14.8,F,0,42,Tue,22,Regional
travel,71.98,F,0,45,Sat,11,Regional
grocery,8.33,M,0,53,Mon,17,Long_Distance
home,1.58,M,0,22,Tue,15,Regional
grocery,30.23,M,0,19,Sat,2,Long_Distance
misc,142.7,F,0,44,Sun,0,Commute
grocery,18.92,F,0,31,Sun,16,Commute
travel,38.07,F,0,41,Thu,7,Commute
travel,82.33,F,0,80,Sun,8,Commute
home,78.43,M,0,38,Thu,12,Remote
entertainment,71.53,M,0,18,Sun,22,Long_Distance
home,40.34,F,0,41,Mon,19,Commute
entertainment,211.09,M,0,50,Wed,4,Commute
health,8.21,M,0,75,Wed,13,Long_Distance
shopping,9.18,F,0,25,Wed,21,Commute
misc,214.13,F,0,39,Sat,1,Commute
misc,38.16,M,0,45,Sun,5,Regional
misc,13.37,F,0,34,Wed,6,Long_Distance
misc,186.94,M,0,36,Sat,10,Commute
misc,2.45,F,0,46,Tue,21,Commute
travel,54.07,F,0,80,Tue,1,Commute
shopping,5.19,F,0,48,Mon,18,Commute
shopping,8.53,F,0,36,Mon,21,Regional
travel,91.76,M,0,29,Sat,6,Commute
misc,6.88,M,0,54,Thu,5,Long_Distance
home,96.23,F,0,59,Thu,13,Commute
entertainment,123.72,F,0,29,Fri,18,Commute
entertainment,19.31,F,0,73,Thu,12,Commute
grocery,106.38,F,0,60,Fri,3,Commute
health,80.81,M,0,75,Sat,12,Commute
grocery,43.96,M,0,34,Mon,3,Long_Distance
home,36.02,F,0,47,Sun,23,Remote
home,31.09,F,0,37,Wed,13,Commute
misc,1.42,F,0,25,Sun,21,Long_Distance
health,14.16,M,0,57,Sat,15,Commute
grocery,72.96,M,0,68,Wed,5,Remote
home,75.04,F,0,46,Mon,23,Long_Distance
grocery,117.61,M,0,26,Wed,9,Long_Distance
shopping,4.39,F,0,35,Mon,21,Long_Distance
travel,54.54,F,0,53,Thu,8,Long_Distance
misc,8.82,M,0,92,Mon,10,Long_Distance
travel,55.11,M,0,75,Sat,0,Regional
grocery,32.93,M,0,26,Fri,10,Long_Distance
travel,75.63,M,0,63,Sun,11,Regional
travel,7.12,M,0,46,Sat,20,Local
travel,87.36,F,0,45,Tue,5,Regional
grocery,56.24,F,0,43,Mon,2,Regional
home,80.66,M,0,74,Mon,16,Commute
home,53.14,M,0,46,Mon,17,Commute
home,59.33,F,0,51,Wed,19,Long_Distance
personal,60.11,F,0,81,Mon,19,Local
misc,1.9,F,0,39,Sat,18,Long_Distance
misc,37.7,F,0,48,Wed,1,Commute
grocery,103.39,M,0,71,Sat,0,Commute
entertainment,9.75,F,0,28,Tue,18,Regional
shopping,2.27,M,0,29,Mon,16,Long_Distance
grocery,36.79,M,0,39,Wed,12,Regional
shopping,20.04,F,0,42,Mon,19,Commute
health,18.3,M,0,25,Tue,20,Regional
home,170.15,F,0,48,Tue,16,Commute
misc,31.41,M,0,28,Wed,3,Commute
grocery,70.73,F,0,68,Mon,6,Regional
misc,24.03,M,0,49,Mon,3,Commute
home,56.74,M,0,71,Tue,19,Long_Distance
home,29.84,F,0,49,Tue,19,Long_Distance
home,19.57,F,0,25,Fri,15,Regional
entertainment,13.41,F,0,60,Sat,7,Remote
shopping,7.14,M,0,66,Fri,2,Long_Distance
home,34.44,M,0,50,Mon,12,Commute
shopping,192.79,F,0,42,Thu,19,Regional
home,50.34,M,0,45,Thu,21,Long_Distance
home,19.4,F,0,35,Mon,13,Regional
home,53.4,M,0,74,Sat,18,Long_Distance
grocery,19.77,F,0,32,Sat,11,Long_Distance
travel,66.97,M,0,33,Thu,10,Commute
travel,6.66,F,0,39,Sun,19,Commute
misc,1.02,F,0,61,Wed,1,Long_Distance
grocery,64.98,M,0,38,Tue,1,Local
grocery,24.69,F,0,46,Wed,2,Long_Distance
misc,7.8,F,0,41,Sun,12,Long_Distance
grocery,166.06,F,0,34,Thu,11,Commute
travel,45.37,M,0,25,Mon,11,Remote
grocery,77.22,F,0,19,Mon,2,Long_Distance
home,135.84,F,0,40,Mon,21,Long_Distance
grocery,67.37,M,0,26,Fri,11,Long_Distance
home,5.58,M,0,50,Tue,13,Long_Distance
shopping,5.82,F,0,48,Fri,12,Commute
home,50.91,M,0,27,Mon,12,Regional
health,31.72,F,0,33,Mon,16,Long_Distance
travel,6.54,M,0,58,Sat,21,Long_Distance
grocery,76.16,F,0,36,Fri,4,Long_Distance
grocery,89.37,M,0,52,Fri,22,Local
travel,5.73,M,0,26,Thu,23,Long_Distance
grocery,59.48,M,0,26,Mon,15,Regional
travel,57.68,F,0,35,Tue,5,Long_Distance
entertainment,9.22,M,0,74,Sun,8,Long_Distance
travel,7.61,M,0,25,Sun,12,Commute
shopping,9.28,F,0,39,Thu,17,Commute
grocery,15.35,F,0,62,Sat,4,Long_Distance
grocery,127.96,M,0,44,Mon,9,Long_Distance
entertainment,1.19,F,0,51,Sat,7,Commute
grocery,113.19,M,0,64,Wed,1,Long_Distance
misc,2.59,M,0,61,Wed,3,Long_Distance
entertainment,1.42,F,0,34,Tue,19,Regional
shopping,4.47,M,0,58,Wed,7,Regional
shopping,29.56,F,0,68,Mon,4,Regional
health,13.18,F,0,46,Tue,19,Long_Distance
misc,4.42,M,0,76,Tue,7,Long_Distance
grocery,33.72,F,0,31,Sun,0,Commute
shopping,2.12,F,0,40,Fri,15,Long_Distance
home,49.95,M,0,44,Mon,22,Commute
home,137.78,F,0,47,Sun,23,Commute
shopping,8.56,M,0,25,Wed,23,Long_Distance
shopping,47.49,M,0,15,Thu,18,Commute
shopping,64.95,F,0,16,Fri,14,Remote
personal,7.02,M,0,61,Mon,16,Regional
home,39.66,M,0,22,Thu,21,Remote
grocery,91.18,F,0,69,Sat,4,Regional
grocery,149.14,M,0,77,Sun,10,Long_Distance
shopping,9.7,F,0,46,Thu,19,Commute
entertainment,3.95,M,0,92,Fri,5,Long_Distance
travel,79.16,F,0,48,Sun,10,Regional
misc,579.49,F,0,33,Tue,2,Commute
entertainment,85.55,F,0,30,Wed,19,Long_Distance
travel,51.44,M,0,61,Thu,3,Long_Distance
home,36.06,M,0,83,Mon,12,Long_Distance
health,16.08,F,0,87,Tue,22,Commute
shopping,76.0,M,0,41,Sun,5,Regional
travel,42.86,F,0,31,Fri,3,Long_Distance
shopping,3.07,F,0,50,Thu,23,Commute
personal,32.64,F,0,48,Tue,15,Local
travel,49.92,F,0,44,Thu,11,Regional
grocery,76.03,M,0,33,Tue,3,Regional
shopping,1.02,F,0,79,Sat,10,Long_Distance
shopping,39.1,F,0,64,Thu,3,Remote
