category,amt,gender,is_fraud,age,day,hour,distance_km
shopping,139.27,M,0,25,Fri,9,Long_Distance
home,5.32,F,0,46,Mon,15,Long_Distance
shopping,187.7,F,0,48,Mon,18,Regional
entertainment,20.11,M,0,49,Thu,16,Long_Distance
shopping,89.58,M,0,34,Sat,5,Commute
grocery,62.11,M,0,35,Mon,18,Regional
misc,18.97,M,0,65,Tue,9,Long_Distance
shopping,15.56,M,0,23,Mon,13,Regional
home,103.41,F,0,31,Sat,16,Long_Distance
personal,20.9,F,0,21,Thu,17,Commute
shopping,6.28,F,0,41,Mon,14,Commute
shopping,156.94,M,0,21,Fri,21,Regional
entertainment,6.74,M,0,30,Sat,12,Long_Distance
grocery,30.83,F,0,23,Sat,8,Commute
home,94.77,F,0,62,Mon,15,Regional
grocery,8.95,F,0,25,Fri,12,Long_Distance
shopping,1.68,F,0,79,Sun,11,Commute
home,9.65,M,0,22,Sun,21,Regional
grocery,52.76,F,0,33,Thu,0,Long_Distance
shopping,7.57,F,0,68,Fri,2,Long_Distance
grocery,96.16,F,0,31,Sat,9,Regional
misc,42.84,M,0,18,Mon,15,Commute
personal,71.6,F,0,50,Mon,22,Regional
grocery,9.78,M,0,34,Sat,17,Regional
entertainment,2.55,M,0,53,Thu,7,Long_Distance
home,29.95,F,0,68,Mon,23,Long_Distance
shopping,7.64,M,0,74,Sun,4,Regional
home,33.31,M,0,73,Fri,23,Regional
entertainment,69.21,F,0,24,Thu,13,Commute
grocery,235.29,F,0,28,Sun,11,Commute
home,5.77,M,0,38,Tue,19,Long_Distance
shopping,5.07,M,0,36,Wed,20,Long_Distance
home,64.26,M,0,49,Sun,14,Regional
health,73.63,M,0,26,Fri,13,Long_Distance
travel,34.58,F,0,70,Fri,2,Regional
shopping,1.16,M,0,66,Thu,9,Long_Distance
shopping,148.99,F,0,22,Wed,20,Commute
home,35.66,M,0,34,Sun,23,Long_Distance
health,393.74,F,0,31,Sun,16,Long_Distance
misc,7.14,M,0,43,Fri,19,Long_Distance
misc,78.06,M,0,44,Tue,7,Regional
home,42.48,M,0,37,Fri,20,Long_Distance
home,35.54,F,0,90,Sun,14,Regional
misc,54.23,M,0,25,Fri,16,Commute
entertainment,82.05,M,0,32,Tue,13,Long_Distance
grocery,246.02,F,0,34,Sat,6,Regional
entertainment,5.09,F,0,44,Fri,19,Regional
travel,70.95,M,0,45,Wed,7,Long_Distance
misc,61.2,F,0,22,Mon,18,Long_Distance
grocery,72.77,F,0,39,Tue,0,Regional
personal,50.62,F,0,56,Mon,14,Regional
travel,9.64,F,0,36,Wed,20,Long_Distance
misc,2.41,M,0,47,Tue,15,Long_Distance
travel,535.68,M,0,30,Thu,21,Commute
travel,1.32,M,0,59,Tue,18,Long_Distance
shopping,98.09,M,0,56,Sun,5,Commute
home,87.9,M,0,35,Thu,17,Regional
travel,69.6,F,0,48,Fri,8,Commute
personal,15.54,F,0,90,Sun,21,Long_Distance
grocery,210.31,F,0,47,Sun,7,Commute
grocery,4.26,F,0,22,Tue,11,Long_Distance
shopping,8.45,F,0,63,Mon,6,Commute
home,3.13,M,0,66,Mon,14,Regional
travel,65.67,F,0,48,Tue,9,Regional
home,127.02,F,0,35,Tue,23,Long_Distance
shopping,1.48,M,0,66,Mon,10,Regional
shopping,1.29,F,0,91,Sun,11,Long_Distance
travel,41.22,F,0,47,Sat,4,Regional
grocery,113.58,F,0,49,Wed,11,Long_Distance
personal,10.25,F,0,84,Sun,15,Remote
shopping,8.08,M,0,50,Mon,3,Long_Distance
home,39.45,M,0,60,Thu,14,Long_Distance
shopping,170.55,M,0,63,Wed,10,Long_Distance
shopping,1.43,F,0,31,Tue,19,Long_Distance
grocery,90.66,M,0,57,Mon,0,Regional
shopping,5.91,M,0,61,Sat,4,Long_Distance
grocery,94.51,F,0,57,Thu,8,Regional
misc,196.51,F,0,57,Sun,10,Long_Distance
shopping,8.25,F,0,49,Wed,14,Local
home,60.87,F,0,40,Sat,16,Regional
grocery,42.24,F,0,59,Thu,23,Regional
grocery,194.85,F,0,37,Mon,5,Long_Distance
grocery,192.73,F,0,40,Sat,2,Long_Distance
home,1.67,M,0,74,Sat,15,Long_Distance
shopping,8.52,F,0,63,Mon,0,Long_Distance
grocery,65.28,M,0,40,Fri,15,Long_Distance
travel,72.06,M,0,31,Wed,4,Long_Distance
grocery,102.34,M,0,64,Sun,6,Regional
health,11.16,F,0,64,Tue,16,Remote
home,31.78,F,0,65,Sat,12,Remote
grocery,189.09,F,0,51,Sun,6,Long_Distance
home,1.96,M,0,15,Sun,12,Regional
misc,4.12,F,0,42,Wed,10,Commute
entertainment,2.97,M,0,41,Sun,13,Commute
travel,112.05,M,0,28,Sat,2,Long_Distance
travel,88.15,F,0,90,Mon,11,Regional
shopping,29.7,F,0,44,Sat,19,Long_Distance
grocery,146.76,F,0,37,Fri,4,Regional
travel,41.48,F,0,23,Sat,1,Commute
shopping,6.16,M,0,72,Sun,3,Long_Distance
grocery,36.55,M,0,31,Wed,0,Regional
travel,55.47,F,0,33,Fri,1,Long_Distance
health,18.73,M,0,19,Sat,13,Regional
grocery,110.39,F,0,29,Tue,1,Regional
travel,49.65,M,0,58,Mon,5,Commute
grocery,76.08,F,0,33,Mon,13,Regional
misc,1.1,M,0,65,Wed,6,Regional
personal,14.97,M,0,26,Sun,14,Long_Distance
grocery,184.26,M,0,20,Tue,17,Regional
home,58.53,M,0,49,Tue,17,Long_Distance
home,63.22,F,0,53,Fri,21,Commute
shopping,136.72,M,0,29,Tue,19,Commute
home,1.89,M,0,54,Thu,12,Local
personal,37.88,F,0,60,Mon,17,Regional
grocery,23.75,M,0,63,Sun,14,Commute
travel,78.03,F,0,34,Tue,4,Long_Distance
travel,60.65,F,0,46,Tue,1,Long_Distance
grocery,105.76,F,0,42,Thu,11,Commute
shopping,5.99,F,0,30,Mon,19,Commute
grocery,74.11,F,0,33,Sun,4,Long_Distance
shopping,93.88,M,0,36,Fri,2,Long_Distance
grocery,53.07,M,0,84,Thu,2,Long_Distance
misc,3.23,M,0,78,Mon,4,Regional
grocery,67.27,F,0,63,Mon,14,Long_Distance
misc,153.15,F,0,52,Sun,2,Long_Distance
health,39.44,M,0,53,Mon,20,Remote
shopping,2.47,M,0,37,Sat,18,Commute
health,5.71,F,0,50,Wed,23,Long_Distance
travel,88.76,F,0,21,Mon,5,Long_Distance
entertainment,2.07,F,0,68,Tue,10,Commute
home,16.97,F,0,30,Fri,19,Regional
travel,60.1,M,0,45,Thu,8,Long_Distance
grocery,93.74,M,0,57,Wed,17,Regional
grocery,45.22,F,0,34,Sun,15,Long_Distance
grocery,213.37,F,0,41,Wed,3,Commute
entertainment,355.52,M,0,29,Wed,20,Regional
travel,1.94,M,0,53,Mon,13,Long_Distance
home,15.55,F,0,69,Fri,13,Commute
entertainment,174.36,F,0,31,Fri,12,Long_Distance
travel,66.66,F,0,55,Mon,8,Commute
home,32.2,F,0,28,Thu,15,Regional
home,1.63,F,0,50,Thu,17,Commute
entertainment,73.45,F,0,60,Sat,8,Long_Distance
home,49.81,F,0,35,Mon,20,Commute
travel,32.89,F,0,41,Tue,0,Remote
personal,17.64,M,0,82,Sun,12,Long_Distance
shopping,9.58,F,0,65,Mon,6,Commute
home,34.69,F,0,35,Tue,18,Long_Distance
travel,8.35,F,0,64,Fri,23,Long_Distance
home,9.31,F,0,60,Sun,23,Long_Distance
shopping,10.69,M,0,54,Sat,9,Remote
personal,47.08,F,0,37,Thu,20,Long_Distance
home,72.15,M,0,46,Tue,21,Commute
shopping,516.82,M,0,55,Thu,4,Long_Distance
shopping,105.68,F,0,41,Sun,20,Long_Distance
grocery,28.8,F,0,30,Fri,13,Regional
entertainment,2.06,M,0,90,Thu,11,Commute
personal,20.44,M,0,23,Tue,21,Long_Distance
misc,1.18,M,0,32,Wed,21,Commute
travel,1.41,M,0,36,Tue,14,Long_Distance
home,55.68,M,0,92,Sat,12,Long_Distance
misc,93.31,F,0,33,Thu,0,Long_Distance
grocery,18.37,F,0,15,Sun,23,Regional
health,2.11,M,0,65,Tue,16,Long_Distance
home,98.47,M,0,78,Tue,19,Long_Distance
shopping,15.82,M,0,63,Tue,1,Regional
entertainment,46.11,F,0,36,Sun,15,Long_Distance
travel,14.27,F,0,32,Mon,12,Long_Distance
shopping,8.7,M,0,23,Wed,21,Commute
grocery,6.0,F,0,23,Thu,15,Long_Distance
shopping,130.38,M,0,44,Sun,20,Regional
personal,13.03,F,0,80,Tue,14,Commute
misc,109.71,F,0,67,Wed,6,Regional
travel,3.46,M,0,64,Mon,14,Long_Distance
grocery,97.82,F,0,60,Tue,9,Regional
home,49.99,M,0,37,Tue,19,Commute
home,28.68,F,0,56,Thu,14,Regional
travel,54.18,M,0,71,Mon,11,Local
grocery,110.79,F,0,81,Thu,11,Commute
misc,8.72,M,0,30,Wed,0,Regional
shopping,1.13,F,0,33,Wed,14,Long_Distance
entertainment,67.02,M,0,66,Sat,2,Long_Distance
shopping,140.28,M,0,31,Mon,2,Long_Distance
grocery,178.88,F,0,42,Sat,7,Long_Distance
travel,25.01,M,0,55,Sat,19,Long_Distance
misc,114.94,F,0,33,Sat,4,Regional
grocery,22.73,F,0,32,Wed,0,Regional
shopping,8.5,F,0,25,Fri,17,Long_Distance
home,40.8,F,0,53,Tue,18,Long_Distance
grocery,67.63,F,0,48,Sat,20,Regional
shopping,142.71,M,0,42,Thu,2,Regional
home,24.55,M,0,61,Tue,12,Commute
travel,38.47,F,0,47,Tue,5,Commute
travel,36.62,F,0,63,Sat,2,Regional
travel,61.51,M,0,35,Sun,11,Long_Distance
home,75.44,M,0,48,Wed,19,Regional
travel,63.37,F,0,32,Fri,8,Commute
shopping,259.86,F,0,47,Tue,23,Commute
grocery,102.09,F,0,57,Mon,4,Commute
entertainment,48.39,F,0,75,Mon,23,Long_Distance
grocery,35.22,F,0,37,Sat,6,Regional
travel,43.45,M,0,26,Fri,10,Remote
misc,5.62,F,0,32,Wed,16,Regional
shopping,8.51,F,0,34,Sun,18,Regional
entertainment,35.62,F,0,71,Wed,17,Commute
personal,20.2,F,0,67,Mon,13,Regional
grocery,115.08,M,0,40,Mon,0,Long_Distance
misc,59.8,M,0,40,Sun,9,Regional
misc,4.13,M,0,43,Sat,22,Commute
health,47.48,M,0,82,Mon,19,Commute
grocery,18.84,M,0,40,Wed,17,Long_Distance
entertainment,13.92,F,0,31,Sun,21,Regional
misc,9.41,M,0,26,Fri,22,Long_Distance
home,3.3,M,0,48,Wed,12,Regional
grocery,47.85,M,0,20,Mon,5,Regional
grocery,49.91,M,0,40,Mon,5,Long_Distance
personal,109.49,F,0,37,Fri,15,Regional
personal,5.87,M,0,22,Sun,17,Commute
travel,44.22,F,0,64,Mon,6,Commute
travel,44.48,M,0,61,Thu,0,Commute
misc,6.86,M,0,49,Mon,1,Long_Distance
entertainment,73.07,M,0,37,Thu,21,Long_Distance
travel,55.73,M,0,32,Sun,9,Commute
home,1.81,F,0,49,Thu,13,Commute
shopping,86.66,M,0,45,Sun,11,Long_Distance
home,3.79,F,0,87,Thu,21,Long_Distance
entertainment,37.63,M,0,29,Mon,18,Long_Distance
misc,9.45,M,0,25,Mon,15,Commute
health,28.26,M,0,39,Mon,23,Regional
personal,190.66,M,0,53,Mon,13,Long_Distance
grocery,115.46,F,0,68,Sun,3,Long_Distance
travel,9.77,M,0,35,Mon,17,Regional
shopping,23.77,F,0,90,Tue,11,Long_Distance
entertainment,219.58,F,0,49,Wed,14,Commute
travel,42.43,M,0,65,Tue,1,Commute
shopping,107.09,F,0,37,Tue,16,Commute
entertainment,54.49,F,0,34,Sat,20,Long_Distance
misc,147.52,F,0,45,Tue,3,Commute
personal,18.68,M,0,50,Tue,12,Regional
grocery,104.04,F,0,40,Thu,7,Regional
grocery,101.82,F,0,31,Sat,11,Commute
misc,8.6,M,0,61,Wed,8,Long_Distance
entertainment,68.67,M,0,47,Fri,13,Long_Distance
personal,50.56,F,0,48,Mon,14,Long_Distance
misc,7.32,F,0,44,Sun,4,Regional
grocery,71.2,M,0,24,Sun,2,Long_Distance
health,98.77,M,0,93,Tue,23,Long_Distance
shopping,40.71,F,0,42,Mon,15,Regional
misc,71.3,F,0,39,Mon,2,Long_Distance
misc,139.54,M,0,36,Mon,1,Regional
shopping,25.46,F,0,34,Fri,13,Long_Distance
home,1.33,M,0,17,Sun,16,Long_Distance
home,18.34,F,0,68,Tue,13,Commute
travel,50.84,M,0,25,Sun,2,Regional
shopping,159.27,M,0,41,Tue,11,Regional
travel,88.44,F,0,30,Sat,7,Commute
home,233.09,M,0,64,Tue,13,Local
shopping,128.95,M,0,34,Fri,22,Long_Distance
misc,3.85,F,0,43,Wed,18,Long_Distance
personal,218.52,F,0,33,Fri,12,Long_Distance
grocery,20.11,F,0,74,Sun,20,Long_Distance
home,50.38,M,0,26,Wed,20,Commute
travel,56.61,F,0,54,Fri,10,Commute
misc,15.82,F,0,31,Wed,11,Regional
travel,582.59,M,0,41,Wed,14,Regional
personal,6.0,F,0,45,Wed,12,Commute
home,18.18,F,0,32,Sun,13,Long_Distance
travel,43.46,F,0,44,Fri,5,Long_Distance
grocery,119.77,F,0,25,Sat,3,Remote
grocery,70.38,F,0,46,Sun,15,Commute
entertainment,66.8,M,0,23,Tue,14,Long_Distance
misc,10.96,F,0,50,Mon,8,Remote
misc,3.93,M,0,49,Sun,15,Long_Distance
entertainment,15.42,M,0,31,Fri,17,Local
shopping,3.59,M,0,71,Mon,2,Regional
shopping,9.61,F,0,24,Tue,17,Local
home,22.29,M,0,74,Sun,22,Regional
travel,69.8,M,0,49,Mon,6,Long_Distance
shopping,5.72,F,0,50,Thu,16,Long_Distance
misc,1.45,F,0,70,Mon,1,Long_Distance
misc,6.61,F,0,23,Fri,16,Commute
entertainment,107.24,F,0,58,Mon,4,Long_Distance
grocery,153.68,M,0,53,Wed,4,Commute
health,74.13,M,0,44,Fri,16,Long_Distance
health,74.44,M,0,40,Thu,13,Commute
shopping,6.13,F,0,65,Sun,7,Commute
shopping,17.4,F,0,34,Wed,14,Long_Distance
misc,4.36,F,0,72,Mon,11,Long_Distance
entertainment,44.54,F,0,53,Sat,19,Long_Distance
home,110.21,M,0,58,Sun,13,Local
travel,480.33,M,0,45,Thu,20,Regional
grocery,44.5,M,0,44,Mon,3,Commute
travel,80.37,F,0,39,Sun,5,Long_Distance
shopping,2.61,M,0,50,Wed,9,Regional
grocery,127.87,M,0,62,Tue,2,Remote
home,55.42,M,0,49,Sun,14,Long_Distance
grocery,19.52,F,0,37,Tue,16,Long_Distance
misc,2.89,M,0,47,Wed,17,Remote
travel,85.2,F,0,31,Tue,10,Commute
travel,81.75,F,0,38,Fri,0,Regional
personal,67.08,M,0,28,Sun,21,Regional
grocery,9.91,F,0,25,Sun,12,Commute
grocery,9.61,F,0,36,Tue,18,Regional
shopping,7.95,F,0,52,Thu,0,Commute
home,56.52,F,0,65,Tue,15,Long_Distance
personal,53.31,F,0,48,Sun,18,Regional
shopping,9.09,F,0,43,Wed,17,Long_Distance
grocery,51.02,M,0,50,Mon,5,Long_Distance
misc,3.24,F,0,71,Mon,1,Commute
home,49.7,M,0,30,Sun,23,Remote
personal,17.61,F,0,59,Sun,19,Regional
grocery,38.2,F,0,47,Fri,4,Long_Distance
health,86.15,F,0,67,Fri,14,Commute
entertainment,283.29,M,0,44,Tue,22,Commute
misc,6.08,M,0,43,Sat,0,Regional
travel,91.35,M,0,45,Sun,4,Long_Distance
misc,54.12,M,0,24,Mon,23,Long_Distance
grocery,32.83,F,0,47,Fri,0,Remote
grocery,59.77,M,0,44,Mon,6,Long_Distance
personal,20.83,F,0,48,Tue,19,Commute
travel,58.26,F,0,30,Sun,1,Regional
grocery,104.93,F,0,56,Sat,11,Regional
home,151.85,F,0,75,Sun,20,Regional
shopping,4.28,F,0,62,Sun,5,Long_Distance
travel,73.71,F,0,23,Mon,7,Commute
shopping,18.53,F,0,49,Fri,21,Regional
travel,68.47,M,0,52,Tue,6,Long_Distance
grocery,4.67,F,0,75,Fri,17,Regional
home,47.65,M,0,30,Sun,15,Commute
home,48.15,M,0,44,Mon,15,Long_Distance
misc,33.63,M,0,44,Mon,6,Regional
grocery,72.37,M,0,26,Mon,11,Regional
health,35.5,F,0,42,Tue,23,Long_Distance
home,47.73,M,0,52,Thu,18,Remote
shopping,9.61,M,0,84,Thu,5,Long_Distance
home,38.43,M,0,74,Wed,15,Long_Distance
shopping,5.86,M,0,37,Wed,12,Long_Distance
personal,27.62,F,0,90,Mon,23,Regional
grocery,85.08,M,0,45,Wed,3,Commute
grocery,50.72,F,0,34,Fri,1,Long_Distance
personal,5.2,M,0,20,Tue,12,Commute
misc,7.74,F,0,71,Tue,0,Commute
travel,65.5,F,0,42,Sun,8,Long_Distance
home,82.26,F,0,50,Sun,18,Regional
health,76.34,M,0,40,Mon,15,Long_Distance
misc,67.57,F,0,29,Tue,11,Long_Distance
travel,63.68,M,0,74,Wed,2,Commute
home,61.12,F,0,34,Mon,15,Long_Distance
travel,8.48,M,0,22,Fri,21,Commute
travel,6.36,F,0,35,Wed,17,Regional
misc,4.28,M,0,44,Sun,2,Long_Distance
grocery,25.68,M,0,46,Sun,14,Long_Distance
home,59.99,F,0,66,Mon,19,Commute
home,161.65,M,0,61,Sun,22,Long_Distance
grocery,31.05,M,0,28,Sun,3,Regional
entertainment,13.44,M,0,52,Thu,23,Regional
personal,129.29,F,0,50,Mon,15,Commute
health,36.17,F,0,29,Fri,21,Regional
misc,9.01,F,0,36,Fri,20,Regional
entertainment,38.85,F,0,74,Sat,7,Regional
entertainment,41.86,F,0,69,Tue,16,Long_Distance
grocery,108.52,M,0,33,Sun,7,Long_Distance
travel,46.42,F,0,23,Mon,1,Long_Distance
shopping,355.92,F,0,44,Thu,18,Long_Distance
health,48.88,M,0,60,Mon,15,Regional
travel,49.82,F,0,34,Fri,6,Regional
health,7.21,F,0,42,Wed,22,Regional
travel,60.58,M,0,19,Thu,4,Long_Distance
travel,51.54,F,0,53,Tue,10,Remote
grocery,109.27,F,0,36,Sun,5,Commute
shopping,4.22,M,0,41,Mon,22,Long_Distance
shopping,9.63,M,0,25,Tue,15,Long_Distance
shopping,271.06,F,0,53,Sun,2,Long_Distance
grocery,39.78,M,0,47,Sat,3,Regional
home,73.52,M,0,37,Mon,13,Long_Distance
home,1.35,F,0,57,Wed,13,Commute
shopping,9.66,F,0,48,Tue,17,Long_Distance
travel,43.04,F,0,45,Sun,8,Long_Distance
travel,5.43,F,0,74,Sat,15,Long_Distance
personal,15.59,F,0,39,Mon,22,Commute
misc,9.61,F,0,56,Thu,8,Long_Distance
home,24.22,F,0,36,Thu,19,Regional
misc,105.97,F,0,42,Sun,5,Long_Distance
travel,61.94,F,0,46,Fri,5,Regional
grocery,1.47,M,0,27,Mon,19,Long_Distance
home,42.39,M,0,78,Fri,12,Commute
misc,199.63,F,0,48,Sun,7,Commute
travel,3.87,M,0,77,Mon,16,Commute
shopping,99.92,M,0,38,Sat,9,Regional
home,50.65,M,0,54,Wed,18,Commute
shopping,5.86,F,0,38,Fri,18,Commute
grocery,198.98,F,0,36,Fri,6,Commute
home,103.94,F,0,32,Sun,23,Long_Distance
personal,6.84,F,0,78,Thu,16,Regional
home,42.42,F,0,63,Mon,17,Regional
shopping,241.76,M,0,55,Mon,8,Long_Distance
travel,41.15,F,0,84,Wed,8,Long_Distance
grocery,39.26,F,0,80,Thu,15,Long_Distance
travel,42.17,F,0,46,Sat,10,Local
misc,1.82,M,0,66,Mon,6,Commute
home,18.11,F,0,46,Fri,19,Regional
shopping,408.81,M,0,40,Mon,14,Commute
home,41.32,F,0,29,Tue,20,Long_Distance
personal,73.5,M,0,45,Sat,13,Long_Distance
shopping,1.1,F,0,32,Fri,23,Commute
travel,6.07,M,0,58,Tue,20,Long_Distance
grocery,12.71,M,0,65,Sun,20,Long_Distance
grocery,46.8,F,0,43,Fri,6,Regional
entertainment,68.11,F,0,57,Thu,16,Long_Distance
health,169.02,M,0,52,Tue,18,Regional
home,51.14,M,0,26,Fri,17,Regional
home,59.08,F,0,33,Thu,14,Commute
home,48.47,F,0,43,Sat,13,Long_Distance
grocery,57.35,M,0,39,Mon,11,Commute
travel,6.01,F,0,46,Sat,15,Regional
personal,96.33,F,0,45,Sun,22,Commute
entertainment,28.92,F,0,37,Mon,19,Commute
entertainment,38.36,M,0,52,Mon,16,Regional
misc,192.34,F,0,22,Wed,15,Remote
misc,6.72,M,0,52,Wed,9,Long_Distance
shopping,8.01,F,0,65,Thu,8,Commute
travel,69.51,M,0,34,Sun,8,Remote
health,7.23,F,0,52,Wed,16,Regional
entertainment,35.77,F,0,46,Sat,17,Commute
home,10.16,M,0,93,Sun,23,Commute
shopping,138.1,M,0,31,Fri,10,Regional
personal,77.97,M,0,30,Mon,16,Long_Distance
travel,51.27,F,0,64,Wed,10,Regional
personal,25.73,F,0,88,Wed,13,Long_Distance
travel,45.61,F,0,58,Fri,8,Long_Distance
travel,99.82,F,0,85,Fri,11,Regional
entertainment,19.6,F,0,42,Wed,13,Long_Distance
travel,53.87,F,0,30,Mon,11,Commute
misc,4.99,M,0,38,Sat,11,Regional
entertainment,146.95,F,0,67,Sat,1,Local
misc,4.19,F,0,65,Fri,3,Regional
misc,5.75,F,0,33,Mon,15,Long_Distance
health,75.44,M,0,40,Fri,18,Long_Distance
shopping,60.9,M,0,51,Mon,6,Remote
home,37.72,F,0,49,Tue,13,Long_Distance
grocery,12.17,F,0,15,Sat,10,Long_Distance
health,15.1,M,0,23,Sun,23,Commute
health,98.33,M,0,66,Sun,22,Long_Distance
grocery,134.04,F,0,36,Sun,7,Long_Distance
travel,63.26,M,0,55,Wed,2,Remote
home,31.65,F,0,64,Mon,23,Commute
misc,11.95,F,0,49,Thu,3,Long_Distance
travel,54.77,F,0,42,Sun,11,Commute
grocery,3.85,F,0,75,Tue,23,Commute
misc,13.33,M,0,35,Sat,21,Long_Distance
grocery,61.85,M,0,42,Sun,8,Long_Distance
health,41.44,M,0,27,Sun,19,Long_Distance
grocery,111.16,F,0,62,Sat,11,Long_Distance
travel,8.07,F,0,57,Fri,13,Long_Distance
grocery,38.06,M,0,45,Sun,9,Commute
grocery,52.12,F,0,37,Tue,6,Remote
shopping,4.94,F,0,34,Sat,22,Long_Distance
home,5.05,M,0,47,Sun,14,Long_Distance
grocery,124.98,M,0,93,Mon,4,Regional
misc,3.59,M,0,43,Mon,9,Regional
personal,9.22,F,0,45,Sat,13,Commute
travel,67.39,F,0,57,Mon,10,Local
personal,26.26,F,0,21,Fri,14,Regional
shopping,15.64,F,0,47,Tue,20,Regional
home,41.41,F,0,63,Mon,20,Long_Distance
shopping,9.65,F,0,28,Mon,20,Long_Distance
grocery,190.1,F,0,37,Mon,7,Commute
health,197.19,F,0,45,Wed,21,Long_Distance
home,17.2,M,0,23,Tue,20,Long_Distance
grocery,4.74,M,0,33,Mon,18,Long_Distance
grocery,82.53,F,0,41,Thu,11,Commute
home,33.15,F,0,45,Sun,23,Regional
health,2.85,F,0,72,Thu,19,Regional
home,87.48,M,0,58,Mon,13,Regional
health,6.8,F,0,43,Fri,18,Local
entertainment,14.97,F,0,86,Sat,11,Regional
shopping,93.02,M,0,45,Mon,0,Commute
health,8.1,M,0,20,Thu,18,Long_Distance
grocery,78.3,M,0,65,Sun,1,Long_Distance
shopping,2.14,M,0,53,Mon,0,Long_Distance
home,49.73,M,0,45,Sat,21,Regional
misc,35.69,M,0,27,Wed,6,Long_Distance
entertainment,111.38,M,0,47,Sat,22,Long_Distance
grocery,104.03,F,0,94,Tue,0,Commute
home,12.85,F,0,32,Sun,18,Long_Distance
grocery,1.39,F,0,29,Fri,13,Commute
shopping,7.51,F,0,36,Mon,19,Commute
home,229.42,F,0,65,Tue,12,Commute
travel,71.1,M,0,23,Tue,11,Regional
entertainment,54.01,F,0,64,Sun,3,Long_Distance
health,28.96,M,0,53,Mon,21,Long_Distance
travel,389.39,M,0,45,Sat,16,Long_Distance
shopping,3.73,F,0,38,Thu,12,Regional
grocery,113.42,M,0,49,Wed,6,Commute
home,80.91,M,0,35,Fri,18,Regional
home,3.34,F,0,41,Tue,15,Regional
grocery,210.3,F,0,32,Fri,9,Commute
home,32.45,M,0,31,Tue,14,Long_Distance
travel,1.8,F,0,88,Sat,14,Commute
home,1.76,M,0,57,Sun,17,Commute
shopping,146.24,M,0,46,Mon,14,Regional
grocery,38.06,M,0,45,Mon,2,Regional
entertainment,81.32,M,0,44,Mon,18,Long_Distance
personal,23.13,F,0,61,Sat,16,Regional
shopping,5.56,F,0,22,Fri,12,Long_Distance
shopping,97.75,M,0,28,Sun,5,Commute
shopping,73.56,F,0,32,Mon,23,Long_Distance
home,2.33,M,0,25,Tue,17,Regional
home,66.54,M,0,34,Thu,12,Commute
shopping,6.51,F,0,56,Sat,3,Long_Distance
personal,83.03,F,0,31,Sun,23,Long_Distance
grocery,60.21,M,0,41,Tue,12,Long_Distance
health,9.09,F,0,42,Tue,16,Long_Distance
entertainment,28.3,F,0,48,Thu,14,Commute
travel,61.2,F,0,49,Wed,11,Long_Distance
misc,76.21,F,0,68,Thu,3,Commute
shopping,3.79,F,0,36,Mon,19,Commute
travel,63.99,M,0,40,Tue,3,Commute
grocery,189.62,F,0,49,Sat,5,Commute
grocery,40.02,F,0,32,Fri,8,Long_Distance
travel,52.54,M,0,75,Tue,3,Long_Distance
shopping,7.5,M,0,32,Sun,13,Remote
health,31.17,M,0,55,Wed,18,Regional
grocery,43.82,F,0,89,Thu,1,Long_Distance
entertainment,47.0,F,0,45,Sat,14,Long_Distance
health,135.15,M,0,82,Sun,15,Commute
misc,52.63,F,0,87,Sat,6,Long_Distance
home,36.25,M,0,91,Fri,19,Long_Distance
grocery,79.05,M,0,85,Wed,11,Regional
travel,51.55,M,0,29,Sun,4,Regional
grocery,107.98,F,0,69,Sat,9,Long_Distance
travel,60.09,M,0,29,Mon,10,Commute
misc,92.48,M,0,33,Thu,11,Regional
grocery,35.65,F,0,16,Sun,1,Regional
home,47.14,F,0,40,Mon,17,Long_Distance
misc,6.87,F,0,39,Tue,2,Long_Distance
grocery,4.47,M,0,40,Thu,15,Regional
home,57.42,F,0,46,Mon,15,Long_Distance
home,31.36,F,0,43,Wed,22,Commute
travel,45.67,F,0,36,Sun,4,Regional
travel,69.32,M,0,40,Sat,6,Regional
travel,2.69,M,0,30,Tue,15,Long_Distance
travel,65.33,F,0,50,Mon,4,Long_Distance
health,5.96,F,0,42,Fri,16,Commute
home,16.56,M,0,24,Thu,17,Regional
personal,9.82,F,0,24,Thu,14,Regional
shopping,11.3,M,0,82,Sun,10,Long_Distance
grocery,54.61,M,0,35,Sun,1,Commute
entertainment,157.26,F,0,39,Wed,22,Long_Distance
home,122.54,M,0,60,Mon,20,Regional
shopping,27.56,F,0,39,Sat,12,Commute
entertainment,3.64,M,0,92,Thu,22,Regional
home,6.63,F,0,41,Mon,17,Commute
personal,167.74,F,0,40,Fri,19,Long_Distance
personal,12.28,F,0,51,Sat,19,Regional
home,22.85,F,0,47,Sun,17,Remote
grocery,64.6,F,0,23,Thu,18,Long_Distance
home,101.86,F,0,70,Tue,21,Commute
shopping,3.37,F,0,36,Wed,12,Long_Distance
shopping,190.8,M,0,17,Tue,17,Regional
shopping,87.65,F,0,67,Thu,3,Remote
shopping,1.95,F,0,41,Mon,20,Regional
home,42.03,M,0,40,Sun,23,Commute
misc,99.42,F,0,32,Tue,15,Long_Distance
home,97.81,F,0,50,Sat,22,Remote
health,37.51,F,0,51,Tue,20,Regional
grocery,112.22,F,0,47,Wed,7,Long_Distance
home,64.22,M,0,33,Sun,22,Regional
shopping,202.12,F,0,37,Mon,22,Regional
travel,2.41,F,0,72,Fri,17,Long_Distance
