category,amt,gender,is_fraud,age,day,hour,distance_km
misc,899.58,M,1,50,Tue,20,Long_Distance
travel,10.64,M,1,60,Tue,21,Long_Distance
grocery,316.87,M,1,50,Tue,22,Regional
shopping,1134.6,F,1,78,Tue,22,Regional
misc,817.64,F,1,82,Tue,22,Commute
shopping,846.25,M,1,50,Tue,22,Long_Distance
shopping,909.49,F,1,82,Tue,22,Long_Distance
shopping,1091.47,F,1,94,Tue,22,Regional
shopping,874.98,F,1,82,Tue,22,Commute
shopping,1041.68,F,1,78,Tue,22,Regional
misc,8.13,F,1,78,Tue,23,Commute
shopping,951.68,M,1,60,Tue,23,Long_Distance
entertainment,431.21,F,1,94,Tue,23,Remote
shopping,1002.61,F,1,82,Tue,23,Long_Distance
shopping,1139.57,M,1,60,Tue,23,Long_Distance
shopping,931.07,M,1,60,Tue,23,Commute
shopping,1131.0,F,1,22,Tue,23,Long_Distance
travel,8.9,M,1,60,Wed,0,Long_Distance
shopping,877.52,F,1,78,Wed,17,Long_Distance
misc,749.98,M,1,60,Wed,22,Long_Distance
home,23.01,F,1,78,Wed,22,Regional
grocery,353.39,F,1,26,Thu,0,Long_Distance
grocery,116.26,F,1,26,Thu,0,Long_Distance
travel,10.13,M,1,29,Thu,0,Long_Distance
misc,7.3,F,1,26,Thu,0,Commute
travel,10.29,M,1,29,Thu,1,Regional
travel,16.6,M,1,49,Thu,1,Long_Distance
misc,779.79,M,1,29,Thu,1,Long_Distance
travel,11.11,F,1,26,Thu,2,Long_Distance
grocery,289.23,M,1,49,Thu,3,Regional
travel,9.07,M,1,29,Thu,4,Long_Distance
health,21.29,F,1,26,Thu,15,Remote
shopping,1025.34,M,1,49,Thu,20,Regional
personal,49.17,M,1,49,Thu,22,Local
shopping,747.73,M,1,29,Thu,22,Long_Distance
shopping,869.29,M,1,49,Thu,22,Commute
misc,8.66,M,1,29,Thu,22,Long_Distance
shopping,946.02,M,1,29,Thu,22,Long_Distance
shopping,1238.3,M,1,29,Thu,22,Local
home,23.05,F,1,26,Thu,22,Commute
personal,19.64,F,1,26,Thu,22,Commute
home,18.52,F,1,26,Thu,23,Long_Distance
misc,862.09,M,1,49,Thu,23,Regional
shopping,880.99,M,1,49,Thu,23,Commute
grocery,14.69,M,1,49,Thu,0,Remote
shopping,788.9,F,1,26,Thu,1,Regional
shopping,755.85,F,1,26,Thu,1,Regional
misc,8.3,F,1,26,Thu,1,Regional
shopping,744.23,F,1,47,Thu,1,Commute
travel,18.71,M,1,49,Thu,2,Commute
grocery,13.1,F,1,26,Thu,3,Commute
misc,7.77,F,1,26,Thu,9,Long_Distance
entertainment,559.27,F,1,26,Thu,11,Commute
health,21.55,F,1,26,Thu,17,Long_Distance
shopping,758.33,M,1,49,Thu,19,Long_Distance
home,247.83,F,1,47,Thu,21,Commute
shopping,896.22,M,1,49,Thu,22,Remote
shopping,1022.46,M,1,29,Thu,22,Regional
grocery,328.03,M,1,49,Thu,22,Long_Distance
shopping,1033.69,M,1,49,Thu,22,Remote
personal,24.37,F,1,47,Thu,22,Long_Distance
grocery,113.7,M,1,49,Thu,23,Long_Distance
home,229.85,F,1,26,Thu,23,Regional
travel,9.68,M,1,29,Thu,23,Long_Distance
misc,796.29,M,1,49,Thu,23,Regional
travel,13.17,F,1,33,Fri,1,Commute
travel,11.74,F,1,33,Fri,2,Long_Distance
grocery,101.79,F,1,47,Fri,5,Long_Distance
health,20.17,F,1,47,Fri,16,Long_Distance
home,243.17,F,1,47,Fri,22,Long_Distance
personal,19.16,F,1,33,Fri,23,Long_Distance
travel,10.45,F,1,57,Sat,1,Local
grocery,12.46,F,1,57,Sat,11,Long_Distance
shopping,830.06,F,1,33,Sat,22,Regional
home,261.79,F,1,33,Sat,22,Long_Distance
entertainment,594.09,F,1,33,Sat,23,Long_Distance
grocery,130.08,F,1,33,Sat,23,Local
personal,20.41,F,1,33,Sat,23,Long_Distance
home,19.23,F,1,33,Sat,23,Local
shopping,952.43,F,1,57,Sat,23,Remote
grocery,281.19,F,1,57,Sun,1,Regional
grocery,10.12,F,1,57,Sun,1,Long_Distance
travel,6.93,F,1,57,Sun,1,Regional
travel,9.85,F,1,57,Sun,3,Long_Distance
misc,887.89,F,1,57,Sun,13,Long_Distance
misc,775.12,F,1,57,Sun,16,Long_Distance
shopping,968.56,F,1,57,Sun,22,Commute
shopping,1015.74,F,1,57,Sun,23,Regional
shopping,1060.77,F,1,57,Sun,23,Long_Distance
grocery,299.0,M,1,73,Mon,0,Long_Distance
grocery,281.28,M,1,73,Mon,1,Long_Distance
travel,10.09,M,1,73,Mon,1,Long_Distance
misc,800.75,F,1,28,Mon,1,Commute
grocery,311.46,M,1,73,Mon,2,Regional
grocery,346.75,F,1,28,Mon,2,Regional
grocery,309.75,M,1,73,Mon,3,Commute
entertainment,383.07,M,1,73,Mon,22,Commute
shopping,987.73,M,1,73,Mon,22,Regional
grocery,117.22,F,1,28,Mon,22,Long_Distance
misc,626.15,F,1,59,Mon,22,Regional
home,15.86,F,1,28,Mon,23,Commute
shopping,950.42,F,1,59,Mon,23,Long_Distance
grocery,9.95,F,1,59,Tue,0,Long_Distance
shopping,920.74,F,1,40,Tue,0,Commute
shopping,864.43,F,1,28,Tue,0,Regional
entertainment,465.34,F,1,40,Tue,1,Regional
shopping,1051.32,F,1,40,Tue,2,Long_Distance
shopping,803.93,F,1,40,Tue,2,Long_Distance
misc,8.9,F,1,40,Tue,3,Commute
grocery,11.01,M,1,73,Tue,3,Long_Distance
grocery,306.3,M,1,73,Tue,13,Long_Distance
home,261.6,F,1,28,Tue,15,Long_Distance
shopping,914.49,F,1,59,Tue,16,Local
grocery,335.29,M,1,73,Tue,16,Regional
shopping,1209.7,F,1,59,Tue,22,Local
home,18.69,F,1,59,Tue,22,Long_Distance
health,18.58,F,1,40,Tue,22,Regional
grocery,292.07,F,1,59,Tue,23,Long_Distance
health,19.36,F,1,40,Tue,23,Regional
entertainment,397.71,F,1,28,Tue,23,Long_Distance
misc,733.72,F,1,59,Tue,23,Local
grocery,371.98,F,1,40,Wed,0,Long_Distance
misc,7.52,F,1,32,Wed,0,Regional
misc,6.98,F,1,40,Wed,0,Remote
shopping,1039.27,F,1,32,Wed,1,Remote
misc,7.86,F,1,40,Wed,5,Regional
shopping,866.88,F,1,40,Wed,8,Long_Distance
home,19.58,F,1,32,Wed,17,Regional
personal,17.82,F,1,40,Wed,20,Commute
health,20.63,F,1,32,Wed,22,Commute
grocery,118.06,F,1,32,Wed,22,Long_Distance
travel,8.29,F,1,40,Wed,22,Long_Distance
health,18.86,F,1,40,Wed,23,Long_Distance
personal,19.38,F,1,40,Wed,23,Long_Distance
home,18.9,F,1,40,Wed,23,Commute
grocery,363.36,F,1,32,Thu,0,Regional
shopping,738.87,F,1,32,Thu,0,Long_Distance
grocery,120.36,F,1,32,Thu,1,Commute
shopping,981.21,F,1,32,Thu,1,Commute
travel,9.16,M,1,71,Thu,2,Commute
misc,799.55,F,1,46,Thu,2,Commute
grocery,357.15,F,1,73,Thu,2,Long_Distance
grocery,297.78,F,1,65,Thu,2,Commute
grocery,317.98,F,1,73,Thu,3,Long_Distance
grocery,347.46,F,1,46,Thu,6,Long_Distance
shopping,948.2,F,1,65,Thu,12,Commute
home,261.36,F,1,46,Thu,15,Regional
shopping,915.76,F,1,65,Thu,22,Long_Distance
misc,744.36,F,1,73,Thu,22,Regional
home,21.96,F,1,46,Thu,22,Regional
grocery,149.33,F,1,46,Thu,22,Remote
misc,50.11,F,1,73,Thu,22,Long_Distance
personal,17.17,F,1,46,Thu,22,Long_Distance
shopping,979.93,M,1,71,Thu,22,Regional
misc,48.43,F,1,73,Thu,22,Regional
misc,763.11,F,1,73,Thu,22,Long_Distance
shopping,900.57,F,1,65,Thu,23,Long_Distance
shopping,965.21,F,1,65,Thu,23,Remote
shopping,1206.65,M,1,71,Thu,23,Long_Distance
shopping,967.35,F,1,48,Fri,0,Long_Distance
grocery,296.18,F,1,65,Fri,0,Regional
grocery,342.9,F,1,46,Fri,1,Long_Distance
travel,5.93,M,1,71,Fri,1,Long_Distance
grocery,296.14,F,1,65,Fri,1,Long_Distance
shopping,990.96,F,1,48,Fri,2,Long_Distance
grocery,358.27,F,1,73,Fri,2,Commute
grocery,372.4,F,1,48,Fri,3,Long_Distance
grocery,335.18,F,1,46,Fri,3,Long_Distance
misc,950.47,F,1,46,Fri,3,Long_Distance
grocery,6.68,F,1,46,Fri,3,Regional
grocery,286.7,F,1,65,Fri,9,Long_Distance
shopping,1131.83,F,1,46,Fri,10,Regional
shopping,869.58,F,1,65,Fri,22,Long_Distance
shopping,924.81,M,1,71,Fri,22,Regional
home,21.01,F,1,46,Fri,22,Regional
home,21.28,F,1,48,Fri,22,Commute
entertainment,580.36,F,1,73,Fri,22,Long_Distance
misc,811.41,F,1,65,Fri,23,Commute
shopping,1126.12,M,1,71,Fri,23,Long_Distance
travel,9.71,M,1,71,Fri,23,Commute
shopping,983.84,F,1,65,Fri,23,Local
shopping,928.67,M,1,71,Fri,23,Regional
home,17.51,F,1,46,Fri,23,Regional
shopping,986.52,M,1,71,Fri,23,Long_Distance
misc,49.08,F,1,73,Fri,23,Regional
home,251.77,F,1,46,Fri,23,Regional
entertainment,492.84,F,1,46,Fri,23,Long_Distance
misc,770.8,F,1,43,Sat,0,Long_Distance
grocery,332.13,F,1,48,Sat,0,Commute
shopping,877.56,F,1,43,Sat,1,Regional
entertainment,497.67,F,1,43,Sat,22,Long_Distance
home,16.5,F,1,48,Sat,22,Long_Distance
shopping,1046.06,F,1,43,Sat,23,Regional
entertainment,527.75,F,1,48,Sat,23,Commute
home,18.93,F,1,48,Sat,23,Regional
travel,10.87,F,1,43,Sun,0,Remote
shopping,1257.8,F,1,43,Sun,0,Long_Distance
grocery,291.93,F,1,61,Sun,0,Commute
grocery,325.98,F,1,61,Sun,0,Long_Distance
travel,11.08,F,1,43,Sun,0,Commute
grocery,361.1,F,1,43,Sun,2,Regional
grocery,325.86,F,1,43,Sun,3,Long_Distance
travel,9.33,F,1,43,Sun,13,Regional
grocery,333.08,F,1,61,Sun,15,Long_Distance
grocery,307.03,F,1,61,Sun,21,Long_Distance
home,17.57,F,1,43,Sun,22,Regional
home,236.34,F,1,43,Sun,22,Local
shopping,774.74,F,1,61,Sun,22,Long_Distance
grocery,322.25,F,1,61,Sun,23,Regional
misc,652.76,F,1,61,Sun,23,Local
misc,861.16,F,1,61,Sun,23,Commute
grocery,104.45,F,1,43,Sun,23,Long_Distance
travel,18.83,M,1,77,Mon,0,Regional
grocery,312.89,M,1,54,Mon,0,Regional
travel,18.53,M,1,77,Mon,0,Long_Distance
grocery,316.98,M,1,34,Mon,0,Regional
grocery,343.31,F,1,61,Mon,0,Regional
travel,18.55,M,1,54,Mon,1,Long_Distance
grocery,18.24,F,1,61,Mon,1,Commute
grocery,280.25,M,1,34,Mon,2,Regional
grocery,307.27,M,1,77,Mon,7,Commute
grocery,285.62,M,1,34,Mon,8,Commute
shopping,1115.59,M,1,54,Mon,14,Long_Distance
entertainment,662.99,M,1,54,Mon,19,Long_Distance
misc,811.54,M,1,54,Mon,20,Commute
personal,49.22,M,1,54,Mon,22,Long_Distance
grocery,309.91,M,1,54,Mon,22,Commute
misc,48.51,M,1,77,Mon,22,Regional
grocery,307.29,F,1,61,Mon,22,Regional
grocery,304.7,F,1,61,Mon,22,Long_Distance
personal,52.21,F,1,61,Mon,22,Regional
shopping,1052.39,M,1,77,Mon,22,Long_Distance
shopping,826.45,M,1,34,Mon,23,Local
entertainment,579.7,M,1,54,Mon,23,Regional
entertainment,574.19,M,1,77,Mon,23,Commute
grocery,326.21,M,1,77,Mon,23,Regional
shopping,946.78,M,1,34,Mon,23,Commute
misc,773.79,M,1,54,Mon,23,Commute
personal,48.76,F,1,61,Mon,23,Regional
shopping,778.43,M,1,34,Mon,23,Commute
travel,5.69,F,1,61,Mon,23,Long_Distance
misc,851.27,M,1,77,Mon,23,Commute
travel,10.86,M,1,57,Tue,0,Long_Distance
grocery,237.04,M,1,57,Tue,2,Long_Distance
shopping,932.56,M,1,57,Tue,15,Long_Distance
shopping,933.0,M,1,34,Tue,17,Regional
shopping,743.89,M,1,54,Tue,17,Long_Distance
misc,921.82,M,1,57,Tue,20,Long_Distance
shopping,977.24,M,1,77,Tue,22,Long_Distance
misc,885.48,M,1,54,Tue,22,Commute
entertainment,535.49,M,1,34,Tue,22,Long_Distance
grocery,328.01,M,1,54,Tue,23,Commute
misc,873.41,M,1,57,Tue,23,Commute
misc,795.4,M,1,77,Tue,23,Commute
misc,871.93,M,1,77,Tue,23,Commute
shopping,1028.46,M,1,54,Tue,23,Regional
misc,979.38,M,1,32,Wed,1,Regional
grocery,281.41,M,1,32,Wed,3,Long_Distance
grocery,306.78,M,1,57,Wed,3,Commute
travel,11.51,M,1,57,Wed,6,Long_Distance
misc,967.96,M,1,32,Wed,7,Regional
grocery,326.97,M,1,32,Wed,10,Regional
shopping,1097.96,M,1,57,Wed,23,Regional
shopping,995.68,M,1,57,Wed,23,Long_Distance
shopping,1054.9,M,1,57,Wed,23,Long_Distance
home,20.08,M,1,57,Wed,23,Remote
grocery,266.85,M,1,32,Thu,0,Long_Distance
grocery,280.15,M,1,32,Thu,0,Commute
grocery,272.15,M,1,79,Thu,0,Commute
travel,11.93,M,1,55,Thu,1,Regional
grocery,317.39,M,1,61,Thu,2,Commute
grocery,273.94,M,1,55,Thu,2,Commute
grocery,13.97,M,1,61,Thu,2,Commute
travel,10.46,M,1,79,Thu,3,Regional
grocery,9.36,M,1,32,Thu,8,Commute
shopping,1222.17,M,1,61,Thu,13,Regional
grocery,305.28,M,1,79,Thu,14,Remote
shopping,847.95,M,1,61,Thu,16,Regional
shopping,948.12,M,1,55,Thu,22,Regional
shopping,964.32,M,1,32,Thu,22,Commute
misc,633.85,M,1,55,Thu,22,Commute
shopping,1082.08,M,1,32,Thu,22,Long_Distance
shopping,1042.06,M,1,61,Thu,22,Regional
shopping,902.9,M,1,79,Thu,22,Regional
shopping,951.95,M,1,79,Thu,22,Regional
shopping,885.72,M,1,55,Thu,22,Regional
misc,49.83,M,1,61,Thu,22,Commute
home,5.21,M,1,61,Thu,23,Long_Distance
shopping,942.89,M,1,55,Thu,23,Long_Distance
misc,833.02,M,1,79,Thu,23,Commute
shopping,1009.82,M,1,32,Thu,23,Commute
misc,910.69,M,1,55,Thu,23,Regional
shopping,873.82,M,1,32,Thu,23,Long_Distance
grocery,315.44,M,1,79,Thu,23,Commute
travel,21.31,M,1,61,Fri,0,Regional
grocery,355.37,M,1,79,Fri,1,Local
grocery,358.01,F,1,28,Fri,1,Long_Distance
shopping,858.92,F,1,28,Fri,1,Long_Distance
grocery,301.73,M,1,55,Fri,2,Long_Distance
misc,9.0,F,1,28,Fri,3,Long_Distance
grocery,288.99,F,1,56,Fri,3,Commute
travel,24.26,M,1,61,Fri,4,Long_Distance
misc,7.19,F,1,28,Fri,10,Commute
grocery,311.53,M,1,38,Fri,16,Commute
grocery,312.88,M,1,55,Fri,20,Long_Distance
shopping,1112.81,M,1,55,Fri,22,Commute
shopping,956.38,M,1,38,Fri,22,Regional
shopping,934.88,M,1,38,Fri,22,Commute
shopping,951.58,M,1,38,Fri,22,Long_Distance
grocery,310.03,M,1,38,Fri,22,Commute
shopping,927.82,M,1,38,Fri,22,Long_Distance
misc,702.75,M,1,55,Fri,22,Regional
shopping,870.91,M,1,79,Fri,22,Long_Distance
personal,17.81,F,1,28,Fri,22,Long_Distance
shopping,1016.82,M,1,38,Fri,23,Long_Distance
shopping,968.76,F,1,56,Fri,23,Commute
shopping,1053.93,M,1,61,Fri,23,Long_Distance
shopping,1094.12,M,1,55,Fri,23,Long_Distance
shopping,963.17,F,1,56,Fri,23,Regional
shopping,973.5,M,1,38,Fri,23,Commute
home,272.25,F,1,28,Fri,23,Regional
entertainment,463.74,F,1,28,Sat,0,Long_Distance
shopping,898.86,F,1,28,Sat,0,Long_Distance
shopping,1086.61,F,1,34,Sat,0,Commute
travel,7.52,M,1,38,Sat,0,Commute
shopping,797.81,F,1,28,Sat,1,Commute
grocery,278.4,M,1,38,Sat,1,Regional
entertainment,513.6,F,1,28,Sat,1,Long_Distance
grocery,312.3,M,1,38,Sat,1,Regional
shopping,910.76,F,1,28,Sat,2,Long_Distance
travel,19.96,M,1,50,Sat,2,Regional
travel,7.82,M,1,38,Sat,3,Long_Distance
shopping,1008.16,F,1,56,Sat,14,Regional
shopping,1050.98,M,1,38,Sat,21,Commute
misc,796.63,F,1,56,Sat,22,Long_Distance
personal,23.07,F,1,34,Sat,22,Commute
grocery,340.44,M,1,50,Sat,22,Commute
shopping,1204.44,M,1,50,Sat,22,Commute
personal,20.68,F,1,34,Sat,22,Long_Distance
misc,810.44,F,1,56,Sat,22,Commute
grocery,276.21,M,1,50,Sat,22,Commute
travel,8.98,F,1,34,Sat,23,Long_Distance
shopping,1101.74,M,1,38,Sat,23,Commute
misc,835.8,F,1,56,Sat,23,Remote
misc,50.57,M,1,50,Sat,23,Long_Distance
shopping,791.91,M,1,50,Sat,23,Long_Distance
shopping,962.98,M,1,50,Sat,23,Local
travel,17.95,M,1,50,Sun,0,Regional
grocery,381.39,F,1,34,Sun,1,Regional
travel,20.78,M,1,50,Sun,3,Regional
grocery,348.72,F,1,34,Sun,9,Commute
travel,23.33,M,1,50,Sun,11,Commute
shopping,957.27,M,1,50,Sun,22,Commute
shopping,864.55,M,1,50,Sun,23,Long_Distance
shopping,1059.12,F,1,47,Tue,0,Commute
grocery,354.0,F,1,47,Tue,1,Long_Distance
shopping,811.28,F,1,36,Tue,1,Regional
misc,837.95,F,1,47,Tue,2,Local
misc,690.94,F,1,36,Tue,2,Commute
grocery,353.55,F,1,25,Tue,3,Long_Distance
entertainment,466.76,F,1,25,Tue,3,Long_Distance
misc,868.4,F,1,36,Tue,3,Regional
misc,885.76,F,1,25,Tue,3,Local
shopping,1017.04,F,1,47,Tue,3,Commute
shopping,1143.13,F,1,36,Tue,9,Commute
shopping,884.54,F,1,36,Tue,18,Commute
entertainment,589.16,F,1,36,Tue,19,Regional
home,23.01,F,1,36,Tue,22,Long_Distance
home,257.87,F,1,36,Tue,22,Regional
home,18.42,F,1,25,Tue,23,Regional
home,18.47,F,1,36,Tue,23,Regional
grocery,367.34,F,1,36,Wed,0,Commute
entertainment,481.96,F,1,25,Wed,0,Commute
travel,10.24,F,1,92,Wed,0,Regional
travel,8.47,F,1,25,Wed,0,Long_Distance
shopping,1139.01,F,1,47,Wed,0,Regional
entertainment,476.38,F,1,25,Wed,1,Commute
shopping,766.98,F,1,25,Wed,1,Long_Distance
grocery,283.34,M,1,65,Wed,1,Regional
grocery,290.93,F,1,92,Wed,2,Long_Distance
grocery,359.7,F,1,36,Wed,2,Long_Distance
grocery,304.23,F,1,92,Wed,3,Commute
shopping,921.68,F,1,25,Wed,3,Commute
shopping,864.32,F,1,47,Wed,4,Long_Distance
travel,10.22,M,1,65,Wed,5,Remote
travel,11.39,M,1,65,Wed,6,Regional
home,20.71,F,1,47,Wed,12,Long_Distance
grocery,115.73,F,1,25,Wed,13,Regional
home,20.29,F,1,36,Wed,14,Commute
health,24.52,F,1,25,Wed,21,Long_Distance
travel,10.89,F,1,36,Wed,22,Commute
shopping,1009.46,M,1,65,Wed,22,Regional
shopping,926.32,M,1,65,Wed,22,Long_Distance
health,20.96,F,1,25,Wed,23,Commute
shopping,1030.79,F,1,92,Wed,23,Regional
grocery,140.67,F,1,47,Wed,23,Commute
grocery,315.49,M,1,65,Wed,23,Long_Distance
personal,21.8,F,1,36,Wed,23,Commute
grocery,311.43,F,1,92,Thu,0,Commute
travel,7.31,M,1,92,Thu,2,Commute
grocery,323.61,F,1,92,Thu,2,Local
grocery,311.16,F,1,92,Thu,11,Long_Distance
misc,7.37,F,1,92,Thu,12,Long_Distance
misc,919.63,F,1,92,Thu,16,Commute
grocery,273.41,F,1,92,Thu,22,Long_Distance
grocery,112.59,M,1,92,Thu,22,Regional
shopping,991.85,M,1,92,Thu,23,Long_Distance
shopping,1179.79,M,1,65,Thu,23,Regional
misc,705.52,M,1,92,Thu,23,Regional
personal,23.97,F,1,92,Thu,23,Local
grocery,339.45,M,1,56,Fri,0,Regional
grocery,302.1,M,1,23,Fri,0,Commute
travel,9.86,M,1,52,Fri,0,Long_Distance
travel,8.1,M,1,23,Fri,1,Commute
grocery,282.17,M,1,23,Fri,1,Regional
entertainment,533.89,F,1,38,Fri,2,Long_Distance
grocery,111.86,F,1,45,Fri,2,Long_Distance
travel,9.21,F,1,19,Fri,3,Long_Distance
entertainment,524.44,F,1,45,Fri,3,Long_Distance
grocery,279.67,M,1,92,Fri,7,Long_Distance
shopping,776.69,F,1,38,Fri,8,Commute
grocery,329.89,M,1,56,Fri,9,Long_Distance
misc,788.28,F,1,19,Fri,13,Commute
health,22.44,F,1,45,Fri,16,Commute
travel,10.23,M,1,92,Fri,16,Commute
home,22.69,F,1,45,Fri,17,Remote
shopping,1154.81,M,1,23,Fri,18,Long_Distance
grocery,314.09,M,1,56,Fri,18,Long_Distance
shopping,977.1,M,1,23,Fri,22,Regional
shopping,940.96,M,1,92,Fri,22,Regional
home,258.26,F,1,45,Fri,22,Long_Distance
misc,8.23,M,1,52,Fri,22,Long_Distance
shopping,1099.67,M,1,23,Fri,22,Long_Distance
personal,17.5,M,1,92,Fri,22,Long_Distance
misc,805.96,M,1,23,Fri,23,Local
grocery,295.04,M,1,92,Fri,23,Remote
shopping,1132.86,M,1,52,Fri,23,Local
misc,687.35,M,1,56,Fri,23,Long_Distance
misc,609.58,M,1,92,Fri,23,Regional
shopping,1143.67,M,1,92,Fri,23,Regional
grocery,298.33,M,1,52,Sat,0,Remote
travel,10.76,F,1,38,Sat,0,Commute
shopping,802.81,F,1,38,Sat,1,Local
travel,9.94,M,1,23,Sat,1,Commute
grocery,316.18,M,1,52,Sat,1,Long_Distance
grocery,302.28,F,1,19,Sat,1,Commute
travel,10.31,F,1,45,Sat,1,Long_Distance
shopping,785.63,F,1,38,Sat,2,Long_Distance
entertainment,453.58,F,1,45,Sat,2,Regional
grocery,318.37,M,1,23,Sat,3,Commute
grocery,16.63,M,1,56,Sat,5,Regional
grocery,279.99,M,1,52,Sat,11,Commute
misc,7.21,M,1,52,Sat,18,Commute
home,212.42,F,1,38,Sat,22,Local
shopping,1136.04,M,1,23,Sat,22,Regional
personal,19.24,F,1,45,Sat,22,Long_Distance
home,245.23,F,1,45,Sat,22,Long_Distance
shopping,973.84,M,1,23,Sat,22,Regional
shopping,945.66,F,1,19,Sat,22,Long_Distance
shopping,1204.67,F,1,19,Sat,22,Long_Distance
misc,745.25,M,1,56,Sat,22,Long_Distance
personal,18.35,F,1,45,Sat,22,Regional
misc,739.18,M,1,23,Sat,22,Commute
health,19.98,F,1,38,Sat,23,Long_Distance
travel,12.41,M,1,52,Sat,23,Long_Distance
travel,6.2,M,1,56,Sat,23,Commute
entertainment,495.05,F,1,19,Sat,23,Long_Distance
travel,9.91,F,1,20,Sun,1,Regional
travel,8.78,F,1,20,Sun,1,Long_Distance
grocery,295.16,F,1,20,Sun,1,Commute
grocery,269.76,F,1,20,Sun,2,Long_Distance
grocery,307.86,F,1,20,Sun,5,Commute
misc,1054.8,F,1,20,Sun,12,Long_Distance
shopping,1194.56,F,1,20,Sun,20,Regional
shopping,1256.43,F,1,20,Sun,23,Long_Distance
misc,708.06,F,1,20,Sun,23,Commute
misc,757.36,F,1,20,Sun,23,Regional
misc,6.33,F,1,20,Sun,23,Commute
travel,8.45,M,1,81,Mon,0,Long_Distance
grocery,301.9,F,1,20,Mon,1,Long_Distance
grocery,282.54,F,1,20,Mon,1,Commute
travel,10.41,F,1,47,Mon,1,Commute
grocery,297.29,F,1,90,Mon,3,Commute
grocery,315.55,M,1,81,Mon,3,Regional
travel,9.86,M,1,81,Mon,3,Regional
travel,7.97,F,1,20,Mon,3,Commute
shopping,955.52,F,1,47,Mon,9,Long_Distance
personal,21.96,F,1,47,Mon,15,Long_Distance
shopping,1162.35,M,1,81,Mon,17,Long_Distance
misc,8.65,F,1,90,Mon,22,Long_Distance
health,18.08,M,1,81,Mon,22,Long_Distance
shopping,932.41,M,1,81,Mon,22,Commute
health,26.13,F,1,47,Mon,22,Regional
shopping,951.47,F,1,90,Mon,22,Long_Distance
misc,730.3,F,1,90,Mon,22,Commute
health,18.2,F,1,47,Mon,23,Long_Distance
health,19.57,F,1,47,Mon,23,Commute
shopping,858.93,F,1,90,Mon,23,Long_Distance
shopping,866.89,F,1,90,Mon,23,Long_Distance
shopping,797.05,M,1,81,Mon,23,Commute
misc,6.39,F,1,20,Mon,23,Regional
home,231.12,F,1,47,Mon,23,Commute
home,270.28,F,1,47,Mon,23,Regional
health,19.82,F,1,47,Mon,23,Regional
home,22.45,F,1,90,Mon,23,Commute
misc,758.05,F,1,47,Tue,0,Regional
grocery,316.84,M,1,81,Tue,0,Long_Distance
grocery,315.96,M,1,81,Tue,1,Commute
travel,8.12,F,1,47,Tue,2,Commute
travel,9.21,M,1,81,Tue,3,Commute
grocery,289.41,M,1,81,Tue,3,Regional
shopping,1051.21,F,1,90,Tue,16,Remote
shopping,1057.1,F,1,90,Tue,23,Commute
shopping,1034.07,F,1,90,Tue,23,Commute
home,236.87,F,1,47,Tue,23,Long_Distance
grocery,336.08,M,1,71,Wed,2,Long_Distance
shopping,850.83,F,1,61,Wed,17,Commute
shopping,1142.62,F,1,61,Wed,20,Commute
grocery,335.02,M,1,71,Wed,22,Regional
shopping,1011.94,M,1,71,Wed,23,Long_Distance
misc,821.02,F,1,61,Wed,23,Long_Distance
travel,7.55,M,1,71,Wed,23,Long_Distance
travel,20.15,F,1,61,Thu,1,Commute
grocery,16.21,F,1,61,Thu,1,Commute
travel,19.71,F,1,61,Thu,1,Long_Distance
shopping,823.05,F,1,61,Thu,13,Long_Distance
shopping,1045.91,M,1,71,Thu,22,Regional
entertainment,621.8,M,1,71,Thu,22,Regional
shopping,1126.82,F,1,61,Thu,22,Commute
shopping,908.46,F,1,61,Thu,23,Long_Distance
grocery,17.8,F,1,22,Sat,0,Commute
shopping,844.43,F,1,25,Sat,1,Regional
grocery,287.07,F,1,22,Sat,1,Long_Distance
grocery,320.93,F,1,22,Sat,3,Commute
shopping,686.01,F,1,22,Sat,22,Long_Distance
shopping,874.83,F,1,22,Sat,22,Long_Distance
shopping,866.48,F,1,25,Sat,22,Remote
entertainment,487.15,F,1,25,Sat,22,Long_Distance
shopping,1051.95,F,1,22,Sat,22,Regional
shopping,1014.26,F,1,25,Sat,22,Long_Distance
home,22.1,F,1,22,Sat,23,Long_Distance
home,15.95,F,1,25,Sat,23,Commute
shopping,955.57,F,1,22,Sat,23,Regional
shopping,934.9,F,1,22,Sat,23,Commute
grocery,310.48,F,1,22,Sun,0,Commute
travel,8.82,F,1,22,Sun,1,Regional
misc,837.11,F,1,22,Sun,3,Commute
shopping,1108.62,M,1,55,Sun,15,Long_Distance
shopping,1170.83,F,1,22,Sun,17,Long_Distance
health,17.91,F,1,25,Sun,22,Long_Distance
shopping,1080.47,F,1,22,Sun,22,Long_Distance
shopping,1048.63,F,1,22,Sun,22,Commute
misc,694.57,M,1,55,Sun,22,Commute
shopping,1185.32,M,1,55,Sun,22,Long_Distance
shopping,856.78,M,1,55,Sun,23,Commute
misc,942.82,M,1,55,Sun,23,Long_Distance
health,19.74,F,1,25,Sun,23,Regional
shopping,623.89,F,1,22,Sun,23,Regional
shopping,875.12,M,1,55,Sun,23,Regional
grocery,98.7,F,1,48,Mon,0,Regional
grocery,13.53,M,1,55,Mon,2,Long_Distance
grocery,128.49,F,1,48,Mon,3,Long_Distance
health,19.3,M,1,55,Mon,16,Commute
